"BehaviorSpace results (NetLogo 6.2.2)"
"/home/gallagher/sensitivity/EBIVModelSAsobol.nlogo"
"SA_sobol"
"04/28/2023 13:10:54:051 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","19","0","49"
"[run number]","[step]","SA.BMadult","SA.BMemb","SA.BMwean","SA.age1stbirth","SA.LpY","SA.LSb","SA.dens"
"35","24001","19.824778709185626","1.7527246992215195","9.82537485582471","92.19254658385093","1.3333333333333333","5.3522727272727275","22.21818181818182"
"56","12481","19","0","0","0","0","0","0"
"42","25873","23.988481620718357","0.588129226145767","10.006630824372776","83.19333333333333","0.1875","5.522821576763485","15.187096774193549"
"62","13345","0","0","0","0","0","0","0"
"55","12769","26.705936217240286","3.8631067961164907","15.346268656716422","377.2608695652174","1.5","6.0588235294117645","6.98876404494382"
"57","26017","17.373252688172048","1.7864583333333324","3.3333333333333335","224.6","3.4","5.647058823529412","0"
"59","26593","20.578517221249314","0.8641025641025695","0","450.72727272727275","6","5.473684210526316","1"
"45","28321","25.461920210434062","2.9649799196787248","15.01622176591373","93.46666666666667","0.16","5.558035714285714","14.553299492385786"
"54","29617","20.895380147835283","1.3242491657397109","12.816721311475396","88.4453781512605","0.6363636363636364","5.654088050314465","7.582914572864322"
"61","20833","23.595416370106815","4.600744047619057","15.335682819383242","263.578431372549","0.6666666666666666","5.291338582677166","7.291970802919708"
"65","25585","25.337960011590862","1.2894230769230608","13.520833333333329","84.64893617021276","0","5.777777777777778","12.768292682926829"
"64","25153","17.51108341123916","3.1981854838709824","8.527777777777786","124.8","1.4722222222222223","5.573033707865169","9.691428571428572"
"52","25297","18.344959384972388","0.7966587112171909","7.732627118644074","85.53846153846153","0.6666666666666666","5.586666666666667","15.159090909090908"
"60","27889","19.50249875889461","2.5773643410852705","10.352464788732377","94.20945945945945","1.2777777777777777","5.26530612244898","19.018072289156628"
"66","19537","32.16742400663967","0.5862044317369683","10.578299120234519","305.9657534246575","0.5714285714285714","5.401544401544402","19.205882352941178"
"72","21697","18.43227360308288","0.13352601156069405","6.466666666666665","207.55555555555554","3.857142857142857","5.242424242424242","0.019867549668874173"
"63","27169","28.652872444011628","2.6606870229007105","13.845176848874544","92.57396449704142","0.21428571428571427","5.435684647302905","13.071428571428571"
"71","32785","16.75967302452316","0.3178571428571432","0","527","8","4.3076923076923075","0"
"67","18961","27.26907179441084","1.3682274247491837","11.043130990415372","306.4159292035398","0.1111111111111111","5.411764705882353","25.61904761904762"
"76","15793","20.96706586826347","2.7560975609756095","10.9","468","1.6666666666666667","5.857142857142857","1"
"58","19681","25.866270814508777","0.7752642706130954","9.48227383863079","256.0422535211268","0.4","5.334586466165414","29.90909090909091"
"77","11425","21.67142857142857","0","0","0","0","0","0"
"68","20113","23.617535381429008","3.5396674584323224","11.12193548387098","290.75961538461536","0.7894736842105263","5.11854103343465","17.223880597014926"
"82","12385","22.744444444444447","0","0","0","0","0","0"
"69","27745","29.93434162103935","3.6203424657534002","15.566144200626969","84.26708074534162","0.23076923076923078","5.593869731800766","12.16580310880829"
"80","17809","0","0","0","0","0","0","0"
"83","13825","20.125","0","0","0","0","0","0"
"70","22993","18.972761566626023","0.37988486285132084","6.368159203980101","175.9715909090909","2.857142857142857","5.519626168224299","17.762820512820515"
"84","28609","21.419205298013242","0.19999999999999957","0","289.3333333333333","6.666666666666667","5.65","0"
"81","14641","19.050820729696742","0.6276729559748466","7.17371601208458","352.8888888888889","0.6076555023923444","5.371621621621622","22.764705882352942"
"73","23713","23.21332457902059","1.2626074498567355","10.172296296296336","86.15068493150685","0.4752475247524752","5.496062992125984","22.406060606060606"
"88","31201","19.43242718446602","1.6356321839080445","0","282","6","6.214285714285714","0"
"74","27025","24.587994827214526","1.067556346381973","10.056711003627576","84.40555555555555","0.08823529411764706","5.252336448598131","18.6968085106383"
"78","25441","20.804240368306385","2.1126996197718526","10.678745198463519","79.62931034482759","0.3333333333333333","5.668103448275862","20.10734463276836"
"75","28465","25.77540463344976","1.6610351562500156","11.882729805013941","88.1750972762646","1.0588235294117647","5.475935828877005","17.644329896907216"
"79","31921","19.347319594047686","2.474827981651366","10.17972742759796","92.56331877729258","1.5","5.484276729559748","16.010362694300518"
"87","27889","15.30473627556488","1.6232405891980388","7.321581548599673","95.26515151515152","0.8","5.554545454545455","11.333333333333334"
"85","21985","23.69529245283008","1.8957678355501995","13.059180576631276","85.94047619047619","0.8","5.625850340136054","24.48"
"94","10369","18.85","0","0","0","0","0","0"
"86","23281","19.02571688942895","0.29316455696202154","6.709895833333334","126.62874251497006","2.190082644628099","5.266666666666667","20.181159420289855"
"99","18913","0","0","0","0","0","0","0"
"89","27745","25.210207669487016","3.247550432276678","15.912473572938692","90.5","0.47368421052631576","5.17910447761194","8.523316062176166"
"91","15937","26.545784933869992","4.769811320754698","18.38037735849058","349.4516129032258","0.08450704225352113","5.888888888888889","15.08108108108108"
"92","16225","30.163921781640383","6.2583054626533094","18.219839679358763","345.8045977011494","0","5.75","19.20353982300885"
"90","22705","20.4745492014425","2.5323340471092326","10.913253012048193","113.13846153846154","1.85","5.559523809523809","16.925675675675677"
"103","18337","25.1","0","0","0","0","0","0"
"100","26881","12.510574362875778","0.2511428571428584","4.162582781456947","159.05555555555554","2.909090909090909","5.303030303030303","3.9"
"95","24001","26.963239043340966","4.384790874524755","17.512820512820515","84.94","0.1875","5.78021978021978","12.209580838323353"
"102","27217","18.376882845188284","0.8026595744680848","0","368","0","5.696969696969697","0.9751552795031055"
"101","29473","18.586513994910952","0.30000000000000043","0","366.5","0","5.571428571428571","0"
"105","10849","21.113333333333333","0","0","0","0","0","0"
"97","27025","24.158326954619948","0.6678782755705912","12.8733944954128","89.91447368421052","0.7916666666666666","5.742718446601942","12.50531914893617"
"96","27025","23.698844537815145","3.4213151927437706","13.064312977099249","86.72619047619048","1","5.582278481012659","10.601063829787234"
"111","12577","24.2","0","0","0","0","0","0"
"93","26017","29.451632882882972","7.346203703703692","18.804483430799227","88.64285714285714","0","5.684210526315789","14.624309392265193"
"112","18241","18.65395683453238","0.7631578947368418","0","366","3","6.333333333333333","1"
"98","28609","26.773518629039046","2.4819682151589175","12.217732558139526","83.83589743589744","0.9444444444444444","5.602739726027397","13.585106382978724"
"107","14497","29.076948690782576","0.7869061413673253","13.053914988814334","351.40625","0","5.603896103896104","17.386138613861387"
"106","22993","29.73849622066034","3.537649880095916","15.772237960339986","91.52173913043478","0.7297297297297297","5.2784810126582276","9.24812030075188"
"108","17665","30.11154267624486","2.3170235546038747","13.486919831223691","319.1621621621622","0.22727272727272727","5.1602209944751385","18.51923076923077"
"104","27457","27.536566440349187","2.70241860465117","15.855647382920136","90.52142857142857","0.8235294117647058","5.628272251308901","13.265060240963855"
"116","17617","0","0","0","0","0","0","0"
"110","32065","19.789492443684072","0.30710743801653545","6.471428571428572","282.9189189189189","6.2","5.576036866359447","2"
"109","25009","23.61846674514427","2.384788359788384","14.721259842519665","83.37662337662337","0","5.952755905511811","11.666666666666666"
"115","20401","26.145375552282797","3.674370709382176","17.354952076677307","105.02272727272727","0.16666666666666666","5.826666666666667","13.601694915254237"
"114","24001","18.6525579207337","0.5711759504862962","8.384777517564398","95.06716417910448","0.4","5.890625","11.118055555555555"
"123","13633","31.130977942611704","9.068979591836715","23.899999999999988","357.35714285714283","1.5","5.568181818181818","11.442105263157895"
"126","22417","17.936808703535867","0.35473684210526224","6.186363636363637","157.72222222222223","2.888888888888889","5.480769230769231","1.4871794871794872"
"118","22417","25.26094394064308","2.175713050993946","15.390389016018322","91.46153846153847","0.25","5.331797235023042","14.25"
"117","14641","25.31430068520763","1.6541605839416247","11.958695652173876","355.6119402985075","0.08064516129032258","5.436507936507937","26.715686274509803"
"120","32209","22.62364522223334","1.673936581593211","14.004060913705601","80.86792452830188","0.967741935483871","5.478813559322034","10.924242424242424"
"113","25441","20.550432931156813","0.5278666666666626","8.279349186483138","86.14012738853503","0.3333333333333333","5.376344086021505","23.636363636363637"
"122","26305","22.843684116491026","1.9563446969697091","13.049772727272734","100.00709219858156","0.0625","5.387755102040816","15.6"
"124","23425","22.95628296618064","2.016408934707873","14.516300940438843","105.99342105263158","0.4230769230769231","5.516587677725118","14.554054054054054"
"119","25297","22.12651181025199","1.0225056264065984","9.79747545582048","79.632","2.1666666666666665","5.463114754098361","19.198675496688743"
"121","25873","23.42174181049664","0.8243283582089393","11.533599999999986","92.25850340136054","0.7857142857142857","5.254901960784314","16.055555555555557"
"134","13105","0","0","0","0","0","0","0"
"129","17185","24.5","0","0","0","0","0","0"
"135","18529","17.83059701492537","1.038095238095238","0","359","3","7","0"
"125","18385","24.235921282072535","1.162922374429235","10.490322580645163","310.85185185185185","0.3","5.341463414634147","24.714285714285715"
"128","30625","25.317773437500048","1.3564202334630204","15.925081433224726","78.4235294117647","0","5.546762589928058","7.737864077669903"
"139","14881","0","0","0","0","0","0","0"
"127","29041","19.52111169102297","0.2223018717642331","5.890109890109888","191.45833333333334","4.336956521739131","5.58","9.796791443850267"
"137","30049","23.331277362863705","1.2240090600226379","11.634626865671652","89.1875","0.9166666666666666","5.51875","6.5933014354066986"
"133","19681","33.46079059829067","2.6719325153373785","14.299470198675541","291.41358024691357","0.35714285714285715","5.279352226720648","17.956204379562045"
"132","26305","24.50313871398586","1.2133663366336818","11.242479338842921","91.4","0.6666666666666666","5.3392070484581495","16.89071038251366"
"140","14065","19.770394088669992","0.5128834355828216","7.391503267973842","342.3333333333333","0.30952380952380953","6.269230769230769","11.571428571428571"
"131","32497","24.288320895522297","0.5500310752020021","9.483626760563345","85.40975609756097","0.21428571428571427","5.4358108108108105","12.816831683168317"
"141","13921","18.523078641644332","0.6300000000000016","7.5265822784810075","342.75","0.475","4.7368421052631575","9.463917525773196"
"146","8737","20.4625","0","0","0","0","0","0"
"130","24145","24.052424942263332","1.287859608745684","10.1949648711944","91.80829015544042","0.75","5.624595469255663","19.351190476190474"
"147","15745","21.240000000000002","0","0","0","0","0","0"
"150","19009","0","0","0","0","0","0","0"
"136","26449","21.59953411697255","0.19524987629885582","7.8459276018099855","81.75652173913043","0.3333333333333333","5.7414772727272725","19.39673913043478"
"142","16945","23.124155346569143","1.8056939501779425","11.258317757009348","344.56","0","5.474025974025974","23.347457627118644"
"149","17521","24.330409694171937","3.7538181818181817","16.23444976076555","338","0","5.978260869565218","8.459016393442623"
"138","24433","28.784989316239255","1.4429714285714526","11.182628062360733","88.57368421052631","1.9","5.700325732899023","17.11904761904762"
"152","14305","25.25","0","0","0","0","0","0"
"144","27457","26.042511662165527","1.7795201371036717","16.07645687645684","82.9624060150376","0.5294117647058824","5.427906976744186","10.919075144508671"
"145","18241","33.680030537681255","3.595621716287153","15.727925117004714","329.536","0","5.625615763546798","18.015748031496063"
"158","9505","24.514999999999997","0","0","0","0","0","0"
"148","22417","27.576972346482318","4.764057971014567","18.58164062499998","116.56","0.4","5.390625","9.98076923076923"
"161","16945","16.170672097759663","0.6755102040816329","5.38378378378378","402.75","2","5.444444444444445","1.1779661016949152"
"151","18673","32.37074672825241","5.955145118733505","20.555145118733556","295.7282608695652","0.36363636363636365","5.656716417910448","16.015384615384615"
"143","24577","24.948904208998496","2.8019852524106494","13.28402515723277","93.0048309178744","0","5.4079754601226995","22.084848484848486"
"155","23281","21.950412871371388","1.0868124118476723","9.635270541082154","141.11764705882354","0.625","5.649402390438247","14.567901234567902"
"159","26593","25.376957421321908","1.4521630615640628","13.063101604278128","91.61212121212121","0.8333333333333334","5.271929824561403","10.118918918918919"
"157","28177","17.639497873507846","0.1669320843091306","5.161111111111115","107.07936507936508","2.511627906976744","5.460358056265985","9.9375"
"162","13345","21.769972546328127","0.48842975206611555","9.409090909090907","347.4","0.3387096774193548","5.761904761904762","7.021505376344086"
"154","28897","27.36275506215308","2.348832555036748","12.916820987654443","83.15697674418605","0.24","5.511029411764706","17.474489795918366"
"153","17809","19.568852812918266","1.0628205128205201","8.229166666666682","345.5421686746988","0.3015075376884422","5.2","29.580357142857142"
"163","20257","21.76899488926736","0.5567543064369934","8.578119935170184","243.5686274509804","0.625","5.487562189054726","19.02127659574468"
"164","20977","19.839634692962775","0.8170050761421338","9.501626016260165","173.27450980392157","1","5.218543046357616","12.547945205479452"
"156","26737","24.644511619119783","0.6236224489795918","8.805480984340102","91.40343347639485","0.17857142857142858","5.568181818181818","18.397849462365592"
"160","20401","22.344020826335186","0.44334203655352633","8.173705722070817","94.68604651162791","0.8717948717948718","5.674074074074074","22.93846153846154"
"167","16705","24.277419354838713","0","0","0","0","0","0"
"165","26449","29.844924593967466","5.857352941176508","23.10622222222224","89.64150943396227","0.0967741935483871","5.409090909090909","7.795031055900621"
"170","21697","18.927760252365903","2.033823529411767","4.550000000000001","426.5","3","5.913043478260869","2.288"
"172","16225","0","0","0","0","0","0","0"
"171","18529","19.03830357142857","1.6961832061068673","7.536363636363638","280.8181818181818","1.9","5.695652173913044","3.6589147286821704"
"176","16129","22.39090909090909","0","0","0","0","0","0"
"173","17809","27.005458984375036","2.5875","16.466076696165157","339.53846153846155","0","5.48314606741573","20.572580645161292"
"178","18817","26.95801104972394","2.1545344619105378","13.705161290322605","298.14102564102564","0.8","5.664383561643835","11.312977099236642"
"169","28321","21.444170445956193","0.5487993803253365","10.50375494071146","90.30588235294118","1","5.123015873015873","8.890173410404625"
"166","21121","25.75388828039434","2.044670050761425","12.488123924268516","114.6103896103896","0.6630434782608695","5.472222222222222","20.687074829931973"
"179","23857","24.627315655648463","0.7033605812897462","12.178280542986336","87.78512396694215","2","5.588832487309645","11.891566265060241"
"168","22705","21.87135918862954","1.7319189971070377","10.753567383918451","83.32075471698113","0.5217391304347826","5.317948717948718","21.884892086330936"
"180","17665","22.624233839814536","0.9928400954653969","10.74196428571432","153.47058823529412","1","5.739726027397261","22"
"177","22273","25.36660937883627","0.9342407743496757","9.682148499210122","91.61616161616162","1.5","5.622448979591836","18.22962962962963"
"182","26161","32.136051660516614","7.68863936591802","22.370358306188837","91.18072289156626","0","5.4855072463768115","9.95054945054945"
"175","26881","18.94934116526436","0.22081911262797993","6.366421568627438","83.84102564102564","0.5454545454545454","5.311178247734139","15.292397660818713"
"187","16993","20.333333333333332","0","0","0","0","0","0"
"188","28177","17.877128205128198","0.8245508982035941","7.163636363636363","186.28571428571428","4.4","5.758620689655173","1.4591836734693877"
"174","24865","24.39669755129029","0.5914144193726036","8.804479283314775","84.375","0.5","5.344117647058823","21.49367088607595"
"184","19825","28.03376321148077","1.768121041520042","12.968902439024399","296.30526315789473","1","5.594488188976378","14.398550724637682"
"192","12673","19.366666666666664","0","0","0","0","0","0"
"183","26449","25.500897035881454","2.0875126903553003","13.524860853432312","82.36458333333333","0","5.441988950276243","14.10759493670886"
"181","27889","24.709071117561738","1.6819636363636161","11.395977011494262","97.00641025641026","0.2692307692307692","5.658436213991769","14.969072164948454"
"185","25297","29.590255459414905","4.898914116485685","17.72717622080683","94.8130081300813","0.21428571428571427","5.505434782608695","11.294478527607362"
"190","19393","24.768227642276507","6.335340909090898","15.531683168316835","295.1811594202899","0.7142857142857143","5.365853658536586","13.481481481481481"
"195","14065","0","0","0","0","0","0","0"
"197","24721","17.220634920634936","0.22307692307692276","0","488.75","5.5","5","0"
"189","29329","28.35816046537151","3.643018213356391","16.97615526802209","84.203125","0.5555555555555556","5.651960784313726","14.465"
"186","23713","25.736008752735373","1.3009554140127078","11.873140495867741","88","0.6","5.3583617747440275","19.363636363636363"
"200","13921","21.811111111111114","0","0","0","0","0","0"
"201","20737","19.4","0","0","0","0","0","0"
"191","19249","19.638766603415547","0.741005665722389","6.718437500000012","302.43870967741935","1.2","5.3688212927756656","16.952380952380953"
"206","10177","23","0","0","0","0","0","0"
"194","24433","22.21641046523463","1.5051948051947897","12.672611464968146","111.76595744680851","0.3333333333333333","5.643979057591623","10.89937106918239"
"193","24145","19.445646083155868","1.2513661202185657","10.045647558386401","86.86184210526316","0.5","5.593886462882096","14.118881118881118"
"198","29761","22.117770754831525","1.6831018518518643","13.201609195402286","88.96190476190476","0.6428571428571429","5.503184713375796","10.583756345177665"
"207","22561","19.42528291471152","4.027356321839083","8.399999999999999","370.9375","2.8095238095238093","5.576923076923077","1.2549019607843137"
"210","11329","22.466666666666665","0","0","0","0","0","0"
"211","11713","23.7","0","0","0","0","0","0"
"196","20545","18.236867926996773","0.6646387832699624","7.11425576519916","126.34615384615384","0.7333333333333333","5.578787878787879","21.18881118881119"
"209","15649","26.259760460413705","1.6813056379822129","16.016109422492395","359.0869565217391","0.15384615384615385","5.711864406779661","15.20754716981132"
"205","29185","21.311933101385492","1.1909001475651626","8.57307692307692","199.45631067961165","3.4326923076923075","5.421333333333333","9.011494252873563"
"202","17089","19.050975171403714","0.5752246469833115","7.464588859416432","202.57931034482758","0.2857142857142857","5.727941176470588","29.949579831932773"
"199","19537","30.600181068931075","3.2878547854785487","13.900832342449439","288.8755364806867","0.6956521739130435","5.016556291390729","21.75"
"214","27745","28.997713771377114","6.766398390342089","22.37428571428574","104.98305084745763","0.125","5.77906976744186","5.373056994818653"
"212","20833","16.38690258000846","2.8377440347071623","8.93949367088609","103.65454545454546","1.0952380952380953","5.488095238095238","17.285714285714285"
"217","21985","21.4","0","0","0","0","0","0"
"219","9505","22.02307692307693","0","0","0","0","0","0"
"204","22417","19.460997361477624","0.6335620711166646","7.580751173708913","117.95121951219512","0.9461538461538461","5.343333333333334","25.53793103448276"
"203","29041","25.366410748560586","2.2700288184438464","13.075210792580107","101.45535714285714","0.8518518518518519","5.438871473354232","18.672316384180792"
"218","15457","22.7","0","0","0","0","0","0"
"213","27601","25.823670977011535","1.7512980269989362","14.91067708333332","81.93333333333334","0.2","5.566473988439307","10.432291666666666"
"208","28033","24.981316221459526","1.9312567132116207","11.989361702127603","85.19469026548673","0.7272727272727273","5.508875739644971","12.546875"
"223","17521","0","0","0","0","0","0","0"
"215","27313","20.11771294928605","1.6819923371647123","8.727862595419843","133.9251700680272","1.9761904761904763","5.514084507042254","18.087912087912088"
"222","23857","17.881367521367512","0.6380000000000007","0","551","4.5","5.882352941176471","0.4189189189189189"
"225","18097","26.641644693474042","2.7153448275862373","15.09581589958157","127.77631578947368","0.391304347826087","5.178571428571429","12.398373983739837"
"226","33505","19.522778320312476","0.7792937399678967","6.95217391304348","302.1363636363636","5.684210526315789","5.5625","2.1470588235294117"
"231","12289","23.519999999999996","0","0","0","0","0","0"
"224","21841","16.261989264979583","2.517502365184501","7.656986301369868","187.70535714285714","1.411764705882353","5.365482233502538","8.868421052631579"
"216","32209","23.098660676443007","1.600814536340849","13.256876061120554","78.71052631578948","0.42424242424242425","5.6","12.532338308457712"
"229","19105","28.17589878858935","0.2856145251396716","8.95274336283182","291.2964824120603","0.5555555555555556","5.486590038314176","14.676691729323307"
"227","29185","14.509873644190826","0.761074458058441","6.060092449922963","102.56842105263158","2.888888888888889","5.358585858585859","9.74384236453202"
"236","23713","16.72459016393442","2.210256410256411","0","289","4","6.5","0"
"221","30193","20.509817681007355","2.426865671641782","10.521366459627316","88.97142857142858","0.42857142857142855","5.258720930232558","16.70048309178744"
"228","23425","25.840931177665794","1.0448356807511665","10.607108239095234","89.08219178082192","0.5","5.3029045643153525","15.969325153374234"
"230","19681","28.005841488461712","2.8762574364521547","12.547111111111123","287.1936507936508","0.9","5.454277286135693","13.675438596491228"
"234","14929","24.03328509406653","5.105000000000004","14.52180451127818","363.46153846153845","0.3472222222222222","5.6","7.009615384615385"
"220","30625","22.666021731510654","1.4464181994191936","10.423923923923912","79.33333333333333","1","5.394255874673629","18.67464114832536"
"233","18961","32.71239433944337","3.1663015463916686","14.323763570567127","304.79640718562877","0.6153846153846154","5.426573426573427","21.1937984496124"
"235","29905","23.58494115625802","0.9427030456852797","11.056210191082766","84.05699481865285","1.3333333333333333","5.415807560137457","14.927083333333334"
"242","21985","22.373370008149834","4.053022452504314","16.33176470588236","130.36363636363637","0","5.5673076923076925","3.6666666666666665"
"232","28177","24.731460810482872","4.6233918128654885","15.001598579040849","104.73127753303964","1.1538461538461537","5.498392282958199","19.862244897959183"
"237","28321","26.76092960288805","4.530985915492956","16.928712871287097","88.46341463414635","0.19230769230769232","5.202586206896552","11.98913043478261"
"240","28321","21.181418439716328","2.3613710554951064","12.390489130434782","86.929203539823","0.05555555555555555","5.374269005847953","9.66497461928934"
"241","20833","32.06269043424179","2.3475512021371814","14.280998389693957","294","1","5.5594059405940595","15.714285714285714"
"239","28609","19.733558520520155","2.037151248164468","9.92727272727271","88.40268456375838","0.8888888888888888","5.51417004048583","12.179347826086957"
"245","28897","25.68978539576354","5.390984578884926","20.201119402985096","82.78301886792453","0.4444444444444444","5.73469387755102","7.639344262295082"
"249","21601","22.5","0","0","0","0","0","0"
"250","18241","18.6","0","0","0","0","0","0"
"248","21553","29.935584239130446","4.906043956043964","19.637966101694904","211.22988505747125","0.42857142857142855","5.6434108527131785","9.978571428571428"
"252","9889","21.96666666666666","0","0","0","0","0","0"
"243","28033","28.496886893725115","1.773594674556202","11.67376586741878","85.55395683453237","1.7142857142857142","5.70464135021097","14.282051282051283"
"246","28609","17.939872393961124","2.6631918819188267","10.05316804407714","97.28169014084507","0.5","5.530612244897959","12.3717277486911"
"257","12097","22.271428571428572","0","0","0","0","0","0"
"247","20689","23.664265072247144","1.2167821401077954","10.505012531328344","141.9142857142857","0.75","5.647826086956521","16.569444444444443"
"244","20977","22.90460908610673","2.1395942408377144","11.698669623059878","144.7219730941704","0.3157894736842105","5.418439716312057","19.027397260273972"
"260","10945","21.979999999999997","0","0","0","0","0","0"
"259","13729","23.0875","0","0","0","0","0","0"
"253","22129","26.280808080808026","3.402008608321408","14.984702549575072","88.85135135135135","0.25","5.620967741935484","12.118055555555555"
"254","22849","28.15855946398661","4.202194357366796","17.569415807560137","83.58333333333333","0.576271186440678","5.229508196721311","7.347517730496454"
"238","31201","20.553509057886465","0.6351224421335024","8.081298035866833","81.69971671388102","1.3636363636363635","5.489871086556169","26.329787234042552"
"263","11521","22.15384615384615","0","0","0","0","0","0"
"262","12865","24.327272727272728","0","0","0","0","0","0"
"251","14353","31.245972114639635","1.09124537607889","9.938633540372676","359.75","0.2727272727272727","5.573883161512027","22.61"
