site,model,experiment,floor_date,NDVI,year
Bielowieza,AWI-CM-1-1-MR,ssp245,2022-05-01,0.7195401234567902,2022
Bielowieza,AWI-CM-1-1-MR,ssp245,2022-06-01,0.8637061728395063,2022
Bielowieza,AWI-CM-1-1-MR,ssp245,2022-07-01,0.8489481481481482,2022
Bielowieza,AWI-CM-1-1-MR,ssp245,2022-08-01,0.850046913580247,2022
Bielowieza,AWI-CM-1-1-MR,ssp245,2022-09-01,0.8007691358024692,2022
Bielowieza,AWI-CM-1-1-MR,ssp245,2022-10-01,0.3451897058823529,2022
Bielowieza,AWI-CM-1-1-MR,ssp245,2039-04-01,0.5352685019203274,2039
Bielowieza,AWI-CM-1-1-MR,ssp245,2039-05-01,0.7588309340875695,2039
Bielowieza,AWI-CM-1-1-MR,ssp245,2039-06-01,0.8966363207632971,2039
Bielowieza,AWI-CM-1-1-MR,ssp245,2039-07-01,0.8471925901286936,2039
Bielowieza,AWI-CM-1-1-MR,ssp245,2039-08-01,0.8072794789285462,2039
Bielowieza,AWI-CM-1-1-MR,ssp245,2039-09-01,0.7404600181983996,2039
Bielowieza,AWI-CM-1-1-MR,ssp245,2039-10-01,0.7209546418744025,2039
Bielowieza,AWI-CM-1-1-MR,ssp245,2099-04-01,0.5349995450790952,2099
Bielowieza,AWI-CM-1-1-MR,ssp245,2099-05-01,0.74927281831020065,2099
Bielowieza,AWI-CM-1-1-MR,ssp245,2099-06-01,0.842321007055387,2099
Bielowieza,AWI-CM-1-1-MR,ssp245,2099-07-01,0.853704744568696,2099
Bielowieza,AWI-CM-1-1-MR,ssp245,2099-08-01,0.9177912519490632,2099
Bielowieza,AWI-CM-1-1-MR,ssp245,2099-09-01,0.744136912706301,2099
Bielowieza,AWI-CM-1-1-MR,ssp245,2099-10-01,0.7400486486130312,2099
Bielowieza,CNRM-CM6-1-HR,ssp245,2022-04-01,0.5795432098765432,2022
Bielowieza,CNRM-CM6-1-HR,ssp245,2022-05-01,0.7195401234567902,2022
Bielowieza,CNRM-CM6-1-HR,ssp245,2022-06-01,0.8637061728395063,2022
Bielowieza,CNRM-CM6-1-HR,ssp245,2022-07-01,0.8489481481481482,2022
Bielowieza,CNRM-CM6-1-HR,ssp245,2022-08-01,0.850046913580247,2022
Bielowieza,CNRM-CM6-1-HR,ssp245,2022-09-01,0.8007691358024692,2022
Bielowieza,CNRM-CM6-1-HR,ssp245,2022-10-01,0.3451897058823529,2022
Bielowieza,CNRM-CM6-1-HR,ssp245,2039-04-01,0.5894523415707794,2039
Bielowieza,CNRM-CM6-1-HR,ssp245,2039-05-01,0.6867355421833549,2039
Bielowieza,CNRM-CM6-1-HR,ssp245,2039-06-01,0.7954015501079617,2039
Bielowieza,CNRM-CM6-1-HR,ssp245,2039-07-01,0.8408297132020468,2039
Bielowieza,CNRM-CM6-1-HR,ssp245,2039-08-01,0.8210440038297144,2039
Bielowieza,CNRM-CM6-1-HR,ssp245,2039-09-01,0.752565754659265,2039
Bielowieza,CNRM-CM6-1-HR,ssp245,2039-10-01,0.7153487075155167,2039
Bielowieza,CNRM-CM6-1-HR,ssp245,2099-04-01,0.6290126587795708,2099
Bielowieza,CNRM-CM6-1-HR,ssp245,2099-05-01,0.735302482747575,2099
Bielowieza,CNRM-CM6-1-HR,ssp245,2099-06-01,0.8514719511493202,2099
Bielowieza,CNRM-CM6-1-HR,ssp245,2099-07-01,0.8814395295703655,2099
Bielowieza,CNRM-CM6-1-HR,ssp245,2099-08-01,0.9532212062409566,2099
Bielowieza,CNRM-CM6-1-HR,ssp245,2099-09-01,0.8040878687217222,2099
Bielowieza,CNRM-CM6-1-HR,ssp245,2099-10-01,0.7139496091189618,2099
Bielowieza,EC-Earth3-CC,ssp245,2022-04-01,0.5795432098765432,2022
Bielowieza,EC-Earth3-CC,ssp245,2022-05-01,0.7195401234567902,2022
Bielowieza,EC-Earth3-CC,ssp245,2022-06-01,0.8637061728395063,2022
Bielowieza,EC-Earth3-CC,ssp245,2022-07-01,0.8489481481481482,2022
Bielowieza,EC-Earth3-CC,ssp245,2022-08-01,0.850046913580247,2022
Bielowieza,EC-Earth3-CC,ssp245,2022-09-01,0.8007691358024692,2022
Bielowieza,EC-Earth3-CC,ssp245,2022-10-01,0.3451897058823529,2022
Bielowieza,EC-Earth3-CC,ssp245,2039-04-01,0.6854746393996518,2039
Bielowieza,EC-Earth3-CC,ssp245,2039-05-01,0.7687326805350932,2039
Bielowieza,EC-Earth3-CC,ssp245,2039-06-01,0.8049655197870929,2039
Bielowieza,EC-Earth3-CC,ssp245,2039-07-01,0.8639117087998575,2039
Bielowieza,EC-Earth3-CC,ssp245,2039-08-01,0.8288036212718455,2039
Bielowieza,EC-Earth3-CC,ssp245,2039-09-01,0.7958026008665628,2039
Bielowieza,EC-Earth3-CC,ssp245,2039-10-01,0.706466938123999,2039
Bielowieza,EC-Earth3-CC,ssp245,2099-04-01,0.6450300691565566,2099
Bielowieza,EC-Earth3-CC,ssp245,2099-05-01,0.7723081098745169,2099
Bielowieza,EC-Earth3-CC,ssp245,2099-06-01,0.9019569967118026,2099
Bielowieza,EC-Earth3-CC,ssp245,2099-07-01,0.9415813629128799,2099
Bielowieza,EC-Earth3-CC,ssp245,2099-08-01,0.8661149766290803,2099
Bielowieza,EC-Earth3-CC,ssp245,2099-09-01,0.8321199854162027,2099
Bielowieza,EC-Earth3-CC,ssp245,2099-10-01,0.6791328148534708,2099
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2022-04-01,0.6021469135802469,2022
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2022-05-01,0.8266296296296296,2022
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2022-06-01,0.8094722222222223,2022
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2022-07-01,0.8075123456790123,2022
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2022-08-01,0.8198240740740741,2022
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2022-09-01,0.5447777777777778,2022
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2022-10-01,0.6061506172839506,2022
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2039-04-01,0.5765989886122316,2039
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2039-05-01,0.733356867283765,2039
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2039-06-01,0.848261133248992,2039
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2039-07-01,0.8437474343860287,2039
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2039-08-01,0.7628487868529302,2039
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2039-09-01,0.7289730804438741,2039
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2039-10-01,0.658935007878683,2039
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2099-04-01,0.47075233548314876,2099
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2099-05-01,0.7537264006285576,2099
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2099-06-01,0.7831452550901337,2099
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2099-07-01,0.843824864288823,2099
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2099-08-01,0.8531486086448467,2099
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2099-09-01,0.7010722225395105,2099
Frýdek-Místek,AWI-CM-1-1-MR,ssp245,2099-10-01,0.7038346510100539,2099
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2022-04-01,0.6021469135802469,2022
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2022-05-01,0.8266296296296296,2022
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2022-06-01,0.8094722222222223,2022
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2022-07-01,0.8075123456790123,2022
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2022-08-01,0.8198240740740741,2022
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2022-09-01,0.5447777777777778,2022
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2022-10-01,0.6061506172839506,2022
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2039-04-01,0.5923975577406694,2039
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2039-05-01,0.6661857815891618,2039
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2039-06-01,0.7759400633636443,2039
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2039-07-01,0.8030183858248618,2039
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2039-08-01,0.7852798819397878,2039
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2039-09-01,0.8208317217600278,2039
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2039-10-01,0.6852749472965429,2039
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2099-04-01,0.6498716171138149,2099
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2099-05-01,0.7467307747653997,2099
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2099-06-01,0.799038976183745,2099
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2099-07-01,0.8599013462397657,2099
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2099-08-01,0.9009027202229376,2099
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2099-09-01,0.8011241301275901,2099
Frýdek-Místek,CNRM-CM6-1-HR,ssp245,2099-10-01,0.7174603399691549,2099
Frýdek-Místek,EC-Earth3-CC,ssp245,2022-04-01,0.6021469135802469,2022
Frýdek-Místek,EC-Earth3-CC,ssp245,2022-05-01,0.8266296296296296,2022
Frýdek-Místek,EC-Earth3-CC,ssp245,2022-06-01,0.8094722222222223,2022
Frýdek-Místek,EC-Earth3-CC,ssp245,2022-07-01,0.8075123456790123,2022
Frýdek-Místek,EC-Earth3-CC,ssp245,2022-08-01,0.8198240740740741,2022
Frýdek-Místek,EC-Earth3-CC,ssp245,2022-09-01,0.5447777777777778,2022
Frýdek-Místek,EC-Earth3-CC,ssp245,2022-10-01,0.6061506172839506,2022
Frýdek-Místek,EC-Earth3-CC,ssp245,2039-04-01,0.6815945278717753,2039
Frýdek-Místek,EC-Earth3-CC,ssp245,2039-05-01,0.7773555301949577,2039
Frýdek-Místek,EC-Earth3-CC,ssp245,2039-06-01,0.7936299975356322,2039
Frýdek-Místek,EC-Earth3-CC,ssp245,2039-07-01,0.8099288474577018,2039
Frýdek-Místek,EC-Earth3-CC,ssp245,2039-08-01,0.8172748986044085,2039
Frýdek-Místek,EC-Earth3-CC,ssp245,2039-09-01,0.7624601666632871,2039
Frýdek-Místek,EC-Earth3-CC,ssp245,2039-10-01,0.6633087663140679,2039
Frýdek-Místek,EC-Earth3-CC,ssp245,2099-04-01,0.6788941883641817,2099
Frýdek-Místek,EC-Earth3-CC,ssp245,2099-05-01,0.802467725753225,2099
Frýdek-Místek,EC-Earth3-CC,ssp245,2099-06-01,0.8519793741357375,2099
Frýdek-Místek,EC-Earth3-CC,ssp245,2099-07-01,0.8789544215179892,2099
Frýdek-Místek,EC-Earth3-CC,ssp245,2099-08-01,0.9018064850505374,2099
Frýdek-Místek,EC-Earth3-CC,ssp245,2099-09-01,0.7901735051561486,2099
Frýdek-Místek,EC-Earth3-CC,ssp245,2099-10-01,0.6158979326047952,2099
Le Quartier,AWI-CM-1-1-MR,ssp245,2022-04-01,0.7875456790123458,2022
Le Quartier,AWI-CM-1-1-MR,ssp245,2022-05-01,0.8271777777777778,2022
Le Quartier,AWI-CM-1-1-MR,ssp245,2022-06-01,0.7871358024691358,2022
Le Quartier,AWI-CM-1-1-MR,ssp245,2022-07-01,0.7403592592592594,2022
Le Quartier,AWI-CM-1-1-MR,ssp245,2022-08-01,0.7614018518518519,2022
Le Quartier,AWI-CM-1-1-MR,ssp245,2022-09-01,0.7855660493827161,2022
Le Quartier,AWI-CM-1-1-MR,ssp245,2022-10-01,0.7997432098765432,2022
Le Quartier,AWI-CM-1-1-MR,ssp245,2039-04-01,0.6888519467722535,2039
Le Quartier,AWI-CM-1-1-MR,ssp245,2039-05-01,0.7500632674038397,2039
Le Quartier,AWI-CM-1-1-MR,ssp245,2039-06-01,0.7682509520462064,2039
Le Quartier,AWI-CM-1-1-MR,ssp245,2039-07-01,0.7748546518422411,2039
Le Quartier,AWI-CM-1-1-MR,ssp245,2039-08-01,0.8138227174400507,2039
Le Quartier,AWI-CM-1-1-MR,ssp245,2039-09-01,0.7528320597555482,2039
Le Quartier,AWI-CM-1-1-MR,ssp245,2039-10-01,0.7364628049947631,2039
Le Quartier,AWI-CM-1-1-MR,ssp245,2099-04-01,0.6639987041251451,2099
Le Quartier,AWI-CM-1-1-MR,ssp245,2099-05-01,0.7325964731740731,2099
Le Quartier,AWI-CM-1-1-MR,ssp245,2099-06-01,0.7677943647326037,2099
Le Quartier,AWI-CM-1-1-MR,ssp245,2099-07-01,0.8011494603784699,2099
Le Quartier,AWI-CM-1-1-MR,ssp245,2099-08-01,0.8088487919305202,2099
Le Quartier,AWI-CM-1-1-MR,ssp245,2099-09-01,0.770075765465914,2099
Le Quartier,AWI-CM-1-1-MR,ssp245,2099-10-01,0.7206757947920485,2099
Le Quartier,CNRM-CM6-1-HR,ssp245,2022-04-01,0.7875456790123458,2022
Le Quartier,CNRM-CM6-1-HR,ssp245,2022-05-01,0.8271777777777778,2022
Le Quartier,CNRM-CM6-1-HR,ssp245,2022-06-01,0.7871358024691358,2022
Le Quartier,CNRM-CM6-1-HR,ssp245,2022-07-01,0.7403592592592594,2022
Le Quartier,CNRM-CM6-1-HR,ssp245,2022-08-01,0.7614018518518519,2022
Le Quartier,CNRM-CM6-1-HR,ssp245,2022-09-01,0.7855660493827161,2022
Le Quartier,CNRM-CM6-1-HR,ssp245,2022-10-01,0.7997432098765432,2022
Le Quartier,CNRM-CM6-1-HR,ssp245,2039-04-01,0.7071631492229246,2039
Le Quartier,CNRM-CM6-1-HR,ssp245,2039-05-01,0.7659136488339376,2039
Le Quartier,CNRM-CM6-1-HR,ssp245,2039-06-01,0.7974464066483453,2039
Le Quartier,CNRM-CM6-1-HR,ssp245,2039-07-01,0.7807508889196751,2039
Le Quartier,CNRM-CM6-1-HR,ssp245,2039-08-01,0.809968498876588,2039
Le Quartier,CNRM-CM6-1-HR,ssp245,2039-09-01,0.7837066606950492,2039
Le Quartier,CNRM-CM6-1-HR,ssp245,2039-10-01,0.7529453832646195,2039
Le Quartier,CNRM-CM6-1-HR,ssp245,2099-04-01,0.7246407582009581,2099
Le Quartier,CNRM-CM6-1-HR,ssp245,2099-05-01,0.7536336410340828,2099
Le Quartier,CNRM-CM6-1-HR,ssp245,2099-06-01,0.7828228054490868,2099
Le Quartier,CNRM-CM6-1-HR,ssp245,2099-07-01,0.8230032403549011,2099
Le Quartier,CNRM-CM6-1-HR,ssp245,2099-08-01,0.8343957356076637,2099
Le Quartier,CNRM-CM6-1-HR,ssp245,2099-09-01,0.8000324446078817,2099
Le Quartier,CNRM-CM6-1-HR,ssp245,2099-10-01,0.7728343632018422,2099
Le Quartier,EC-Earth3-CC,ssp245,2022-04-01,0.7875456790123458,2022
Le Quartier,EC-Earth3-CC,ssp245,2022-05-01,0.8271777777777778,2022
Le Quartier,EC-Earth3-CC,ssp245,2022-06-01,0.7871358024691358,2022
Le Quartier,EC-Earth3-CC,ssp245,2022-07-01,0.7403592592592594,2022
Le Quartier,EC-Earth3-CC,ssp245,2022-08-01,0.7614018518518519,2022
Le Quartier,EC-Earth3-CC,ssp245,2022-09-01,0.7855660493827161,2022
Le Quartier,EC-Earth3-CC,ssp245,2022-10-01,0.7997432098765432,2022
Le Quartier,EC-Earth3-CC,ssp245,2039-04-01,0.7071073896275654,2039
Le Quartier,EC-Earth3-CC,ssp245,2039-05-01,0.755842139725674,2039
Le Quartier,EC-Earth3-CC,ssp245,2039-06-01,0.7906134396402047,2039
Le Quartier,EC-Earth3-CC,ssp245,2039-07-01,0.8223704180273289,2039
Le Quartier,EC-Earth3-CC,ssp245,2039-08-01,0.8342212787688313,2039
Le Quartier,EC-Earth3-CC,ssp245,2039-09-01,0.7955728205401573,2039
Le Quartier,EC-Earth3-CC,ssp245,2039-10-01,0.7348231772109957,2039
Le Quartier,EC-Earth3-CC,ssp245,2099-04-01,0.7505009419687404,2099
Le Quartier,EC-Earth3-CC,ssp245,2099-05-01,0.7620334607666749,2099
Le Quartier,EC-Earth3-CC,ssp245,2099-06-01,0.8308381616950566,2099
Le Quartier,EC-Earth3-CC,ssp245,2099-07-01,0.8326443710480926,2099
Le Quartier,EC-Earth3-CC,ssp245,2099-08-01,0.8407292040082701,2099
Le Quartier,EC-Earth3-CC,ssp245,2099-09-01,0.8102874699111351,2099
Le Quartier,EC-Earth3-CC,ssp245,2099-10-01,0.7590256104506347,2099
Asturias,AWI-CM-1-1-MR,ssp245,2022-04-01,0.610583950617284,2022
Asturias,AWI-CM-1-1-MR,ssp245,2022-05-01,0.7078981481481481,2022
Asturias,AWI-CM-1-1-MR,ssp245,2022-06-01,0.7169907407407408,2022
Asturias,AWI-CM-1-1-MR,ssp245,2022-07-01,0.6920395061728395,2022
Asturias,AWI-CM-1-1-MR,ssp245,2022-08-01,0.7050475308641976,2022
Asturias,AWI-CM-1-1-MR,ssp245,2022-09-01,0.6528697530864198,2022
Asturias,AWI-CM-1-1-MR,ssp245,2022-10-01,0.7036876543209877,2022
Asturias,AWI-CM-1-1-MR,ssp245,2039-04-01,0.43266140538890463,2039
Asturias,AWI-CM-1-1-MR,ssp245,2039-05-01,0.48464260296846173,2039
Asturias,AWI-CM-1-1-MR,ssp245,2039-06-01,0.6338651261981685,2039
Asturias,AWI-CM-1-1-MR,ssp245,2039-07-01,0.7259391645787581,2039
Asturias,AWI-CM-1-1-MR,ssp245,2039-08-01,0.7631891709248867,2039
Asturias,AWI-CM-1-1-MR,ssp245,2039-09-01,0.7031099645937215,2039
Asturias,AWI-CM-1-1-MR,ssp245,2039-10-01,0.5382403825621843,2039
Asturias,AWI-CM-1-1-MR,ssp245,2099-04-01,0.40323018091739266,2099
Asturias,AWI-CM-1-1-MR,ssp245,2099-05-01,0.5574754222371558,2099
Asturias,AWI-CM-1-1-MR,ssp245,2099-06-01,0.6799485831351791,2099
Asturias,AWI-CM-1-1-MR,ssp245,2099-07-01,0.7525776209407846,2099
Asturias,AWI-CM-1-1-MR,ssp245,2099-08-01,0.6952439810937346,2099
Asturias,AWI-CM-1-1-MR,ssp245,2099-09-01,0.6775274763878785,2099
Asturias,AWI-CM-1-1-MR,ssp245,2099-10-01,0.5559904580318387,2099
Asturias,CNRM-CM6-1-HR,ssp245,2022-04-01,0.610583950617284,2022
Asturias,CNRM-CM6-1-HR,ssp245,2022-05-01,0.7078981481481481,2022
Asturias,CNRM-CM6-1-HR,ssp245,2022-06-01,0.7169907407407408,2022
Asturias,CNRM-CM6-1-HR,ssp245,2022-07-01,0.6920395061728395,2022
Asturias,CNRM-CM6-1-HR,ssp245,2022-08-01,0.7050475308641976,2022
Asturias,CNRM-CM6-1-HR,ssp245,2022-09-01,0.6528697530864198,2022
Asturias,CNRM-CM6-1-HR,ssp245,2022-10-01,0.7036876543209877,2022
Asturias,CNRM-CM6-1-HR,ssp245,2039-04-01,0.45915546872372703,2039
Asturias,CNRM-CM6-1-HR,ssp245,2039-05-01,0.53627193915326965,2039
Asturias,CNRM-CM6-1-HR,ssp245,2039-06-01,0.6903463316812866,2039
Asturias,CNRM-CM6-1-HR,ssp245,2039-07-01,0.6880318495884438,2039
Asturias,CNRM-CM6-1-HR,ssp245,2039-08-01,0.766165948561233,2039
Asturias,CNRM-CM6-1-HR,ssp245,2039-09-01,0.6758570628236595,2039
Asturias,CNRM-CM6-1-HR,ssp245,2039-10-01,0.5254516066758441,2039
Asturias,CNRM-CM6-1-HR,ssp245,2099-04-01,0.46522598557610206,2099
Asturias,CNRM-CM6-1-HR,ssp245,2099-05-01,0.5492257967171071,2099
Asturias,CNRM-CM6-1-HR,ssp245,2099-06-01,0.680902908367303,2099
Asturias,CNRM-CM6-1-HR,ssp245,2099-07-01,0.7516524975488912,2099
Asturias,CNRM-CM6-1-HR,ssp245,2099-08-01,0.7600836830540879,2099
Asturias,CNRM-CM6-1-HR,ssp245,2099-09-01,0.7501963295333629,2099
Asturias,CNRM-CM6-1-HR,ssp245,2099-10-01,0.5894455205751868,2099
Asturias,EC-Earth3-CC,ssp245,2022-04-01,0.610583950617284,2022
Asturias,EC-Earth3-CC,ssp245,2022-05-01,0.7078981481481481,2022
Asturias,EC-Earth3-CC,ssp245,2022-06-01,0.7169907407407408,2022
Asturias,EC-Earth3-CC,ssp245,2022-07-01,0.6920395061728395,2022
Asturias,EC-Earth3-CC,ssp245,2022-08-01,0.7050475308641976,2022
Asturias,EC-Earth3-CC,ssp245,2022-09-01,0.6528697530864198,2022
Asturias,EC-Earth3-CC,ssp245,2022-10-01,0.7036876543209877,2022
Asturias,EC-Earth3-CC,ssp245,2039-04-01,0.47784332222394427,2039
Asturias,EC-Earth3-CC,ssp245,2039-05-01,0.5785738386857583,2039
Asturias,EC-Earth3-CC,ssp245,2039-06-01,0.6983065630871484,2039
Asturias,EC-Earth3-CC,ssp245,2039-07-01,0.8219928963867069,2039
Asturias,EC-Earth3-CC,ssp245,2039-08-01,0.7931017835972072,2039
Asturias,EC-Earth3-CC,ssp245,2039-09-01,0.7862003396262282,2039
Asturias,EC-Earth3-CC,ssp245,2039-10-01,0.6473311738086105,2039
Asturias,EC-Earth3-CC,ssp245,2099-04-01,0.5589150881180821,2099
Asturias,EC-Earth3-CC,ssp245,2099-05-01,0.5984269557137771,2099
Asturias,EC-Earth3-CC,ssp245,2099-06-01,0.8033973033556947,2099
Asturias,EC-Earth3-CC,ssp245,2099-07-01,0.8358465543095474,2099
Asturias,EC-Earth3-CC,ssp245,2099-08-01,0.8897810198287296,2099
Asturias,EC-Earth3-CC,ssp245,2099-09-01,0.7951707625338388,2099
Asturias,EC-Earth3-CC,ssp245,2099-10-01,0.6618903112384917,2099
Calabria,AWI-CM-1-1-MR,ssp245,2022-04-01,0.5922648148148149,2022
Calabria,AWI-CM-1-1-MR,ssp245,2022-05-01,0.6341808641975308,2022
Calabria,AWI-CM-1-1-MR,ssp245,2022-06-01,0.5867944444444445,2022
Calabria,AWI-CM-1-1-MR,ssp245,2022-07-01,0.568925925925926,2022
Calabria,AWI-CM-1-1-MR,ssp245,2022-08-01,0.6775919753086419,2022
Calabria,AWI-CM-1-1-MR,ssp245,2022-09-01,0.6834185185185185,2022
Calabria,AWI-CM-1-1-MR,ssp245,2022-10-01,0.6235654320987655,2022
Calabria,AWI-CM-1-1-MR,ssp245,2039-04-01,0.5423822383335911,2039
Calabria,AWI-CM-1-1-MR,ssp245,2039-05-01,0.5712753453523846,2039
Calabria,AWI-CM-1-1-MR,ssp245,2039-06-01,0.6177016011547414,2039
Calabria,AWI-CM-1-1-MR,ssp245,2039-07-01,0.6605101082157551,2039
Calabria,AWI-CM-1-1-MR,ssp245,2039-08-01,0.6937558893407222,2039
Calabria,AWI-CM-1-1-MR,ssp245,2039-09-01,0.650786667273698,2039
Calabria,AWI-CM-1-1-MR,ssp245,2039-10-01,0.6097620370979276,2039
Calabria,AWI-CM-1-1-MR,ssp245,2099-04-01,0.522918343999598,2099
Calabria,AWI-CM-1-1-MR,ssp245,2099-05-01,0.6069478968089898,2099
Calabria,AWI-CM-1-1-MR,ssp245,2099-06-01,0.6504779835886758,2099
Calabria,AWI-CM-1-1-MR,ssp245,2099-07-01,0.71978917760427,2099
Calabria,AWI-CM-1-1-MR,ssp245,2099-08-01,0.7141974502891391,2099
Calabria,AWI-CM-1-1-MR,ssp245,2099-09-01,0.6550686835314165,2099
Calabria,AWI-CM-1-1-MR,ssp245,2099-10-01,0.5981648418316637,2099
Calabria,CNRM-CM6-1-HR,ssp245,2022-04-01,0.5922648148148149,2022
Calabria,CNRM-CM6-1-HR,ssp245,2022-05-01,0.6341808641975308,2022
Calabria,CNRM-CM6-1-HR,ssp245,2022-06-01,0.5867944444444445,2022
Calabria,CNRM-CM6-1-HR,ssp245,2022-07-01,0.568925925925926,2022
Calabria,CNRM-CM6-1-HR,ssp245,2022-08-01,0.6775919753086419,2022
Calabria,CNRM-CM6-1-HR,ssp245,2022-09-01,0.6834185185185185,2022
Calabria,CNRM-CM6-1-HR,ssp245,2022-10-01,0.6235654320987655,2022
Calabria,CNRM-CM6-1-HR,ssp245,2039-04-01,0.5346213474395746,2039
Calabria,CNRM-CM6-1-HR,ssp245,2039-05-01,0.5760761239501879,2039
Calabria,CNRM-CM6-1-HR,ssp245,2039-06-01,0.5841467175756831,2039
Calabria,CNRM-CM6-1-HR,ssp245,2039-07-01,0.6145656307685224,2039
Calabria,CNRM-CM6-1-HR,ssp245,2039-08-01,0.6101168871905674,2039
Calabria,CNRM-CM6-1-HR,ssp245,2039-09-01,0.5938464931739191,2039
Calabria,CNRM-CM6-1-HR,ssp245,2039-10-01,0.5821252407332967,2039
Calabria,CNRM-CM6-1-HR,ssp245,2099-04-01,0.5101785786457987,2099
Calabria,CNRM-CM6-1-HR,ssp245,2099-05-01,0.5392541851435972,2099
Calabria,CNRM-CM6-1-HR,ssp245,2099-06-01,0.6023478542534769,2099
Calabria,CNRM-CM6-1-HR,ssp245,2099-07-01,0.6516374483284754,2099
Calabria,CNRM-CM6-1-HR,ssp245,2099-08-01,0.6603247732038382,2099
Calabria,CNRM-CM6-1-HR,ssp245,2099-09-01,0.5886257064086785,2099
Calabria,CNRM-CM6-1-HR,ssp245,2099-10-01,0.5785662929986531,2099
Calabria,EC-Earth3-CC,ssp245,2022-04-01,0.5922648148148149,2022
Calabria,EC-Earth3-CC,ssp245,2022-05-01,0.6341808641975308,2022
Calabria,EC-Earth3-CC,ssp245,2022-06-01,0.5867944444444445,2022
Calabria,EC-Earth3-CC,ssp245,2022-07-01,0.568925925925926,2022
Calabria,EC-Earth3-CC,ssp245,2022-08-01,0.6775919753086419,2022
Calabria,EC-Earth3-CC,ssp245,2022-09-01,0.6834185185185185,2022
Calabria,EC-Earth3-CC,ssp245,2022-10-01,0.6235654320987655,2022
Calabria,EC-Earth3-CC,ssp245,2039-04-01,0.5548834380973093,2039
Calabria,EC-Earth3-CC,ssp245,2039-05-01,0.6213733638450263,2039
Calabria,EC-Earth3-CC,ssp245,2039-06-01,0.6497666994428186,2039
Calabria,EC-Earth3-CC,ssp245,2039-07-01,0.698211459971313,2039
Calabria,EC-Earth3-CC,ssp245,2039-08-01,0.7110712566511329,2039
Calabria,EC-Earth3-CC,ssp245,2039-09-01,0.6504252124064589,2039
Calabria,EC-Earth3-CC,ssp245,2039-10-01,0.6004287089014555,2039
Calabria,EC-Earth3-CC,ssp245,2099-04-01,0.5695041514209618,2099
Calabria,EC-Earth3-CC,ssp245,2099-05-01,0.6178911102187126,2099
Calabria,EC-Earth3-CC,ssp245,2099-06-01,0.6837240295829389,2099
Calabria,EC-Earth3-CC,ssp245,2099-07-01,0.7133170796945709,2099
Calabria,EC-Earth3-CC,ssp245,2099-08-01,0.7064205079156894,2099
Calabria,EC-Earth3-CC,ssp245,2099-09-01,0.6571434388087074,2099
Calabria,EC-Earth3-CC,ssp245,2099-10-01,0.6460642566153775,2099
