site,model,experiment,floor_date,NDVI,year
Le Quartier,CNRM-CM6-1-HR,ssp585,2022-09-01,0.7855660493827161,2022
Le Quartier,CNRM-CM6-1-HR,ssp585,2022-10-01,0.7997432098765432,2022
Le Quartier,CNRM-CM6-1-HR,ssp585,2099-04-01,0.72785397781541,2099
Le Quartier,CNRM-CM6-1-HR,ssp585,2099-05-01,0.8056399675283703,2099
Le Quartier,CNRM-CM6-1-HR,ssp585,2099-06-01,0.8316518160270499,2099
Le Quartier,CNRM-CM6-1-HR,ssp585,2099-07-01,0.856143730609578,2099
Le Quartier,CNRM-CM6-1-HR,ssp585,2099-08-01,0.8541675120679972,2099
Le Quartier,CNRM-CM6-1-HR,ssp585,2099-09-01,0.8148079703780498,2099
Le Quartier,CNRM-CM6-1-HR,ssp585,2099-10-01,0.777659856116241,2099
Le Quartier,EC-Earth3-CC,ssp585,2022-04-01,0.7875456790123458,2022
Le Quartier,EC-Earth3-CC,ssp585,2022-05-01,0.8271777777777778,2022
Le Quartier,EC-Earth3-CC,ssp585,2022-06-01,0.7871358024691358,2022
Le Quartier,EC-Earth3-CC,ssp585,2022-07-01,0.7403592592592594,2022
Le Quartier,EC-Earth3-CC,ssp585,2022-08-01,0.7614018518518519,2022
Le Quartier,EC-Earth3-CC,ssp585,2022-09-01,0.7855660493827161,2022
Le Quartier,EC-Earth3-CC,ssp585,2022-10-01,0.7997432098765432,2022
Le Quartier,EC-Earth3-CC,ssp585,2099-04-01,0.7300560961988751,2099
Le Quartier,EC-Earth3-CC,ssp585,2099-05-01,0.790765380595202,2099
Le Quartier,EC-Earth3-CC,ssp585,2099-06-01,0.8461722915272145,2099
Le Quartier,EC-Earth3-CC,ssp585,2099-07-01,0.9056733891241897,2099
Le Quartier,EC-Earth3-CC,ssp585,2099-08-01,0.8852969139094133,2099
Le Quartier,EC-Earth3-CC,ssp585,2099-09-01,0.8754928112773032,2099
Le Quartier,EC-Earth3-CC,ssp585,2099-10-01,0.8575094450632246,2099
Asturias,AWI-CM-1-1-MR,ssp585,2022-04-01,0.610583950617284,2022
Asturias,AWI-CM-1-1-MR,ssp585,2022-05-01,0.7078981481481481,2022
Asturias,AWI-CM-1-1-MR,ssp585,2022-06-01,0.7169907407407408,2022
Asturias,AWI-CM-1-1-MR,ssp585,2022-07-01,0.6920395061728395,2022
Asturias,AWI-CM-1-1-MR,ssp585,2022-08-01,0.7050475308641976,2022
Asturias,AWI-CM-1-1-MR,ssp585,2022-09-01,0.6528697530864198,2022
Asturias,AWI-CM-1-1-MR,ssp585,2022-10-01,0.7036876543209877,2022
Asturias,AWI-CM-1-1-MR,ssp585,2099-04-01,0.4388092799241902,2099
Asturias,AWI-CM-1-1-MR,ssp585,2099-05-01,0.5273424266898208,2099
Asturias,AWI-CM-1-1-MR,ssp585,2099-06-01,0.7306950223637608,2099
Asturias,AWI-CM-1-1-MR,ssp585,2099-07-01,0.8621181693581547,2099
Asturias,AWI-CM-1-1-MR,ssp585,2099-08-01,0.9241345620505439,2099
Asturias,AWI-CM-1-1-MR,ssp585,2099-09-01,0.8004429756684603,2099
Asturias,AWI-CM-1-1-MR,ssp585,2099-10-01,0.6695872528433737,2099
Asturias,CNRM-CM6-1-HR,ssp585,2022-04-01,0.610583950617284,2022
Asturias,CNRM-CM6-1-HR,ssp585,2022-05-01,0.7078981481481481,2022
Asturias,CNRM-CM6-1-HR,ssp585,2022-06-01,0.7169907407407408,2022
Asturias,CNRM-CM6-1-HR,ssp585,2022-07-01,0.6920395061728395,2022
Asturias,CNRM-CM6-1-HR,ssp585,2022-08-01,0.7050475308641976,2022
Asturias,CNRM-CM6-1-HR,ssp585,2022-09-01,0.6528697530864198,2022
Asturias,CNRM-CM6-1-HR,ssp585,2022-10-01,0.7036876543209877,2022
Asturias,CNRM-CM6-1-HR,ssp585,2099-04-01,0.5792744003627479,2099
Asturias,CNRM-CM6-1-HR,ssp585,2099-05-01,0.6603100891531394,2099
Asturias,CNRM-CM6-1-HR,ssp585,2099-06-01,0.7497754127207539,2099
Asturias,CNRM-CM6-1-HR,ssp585,2099-07-01,0.8912360826950048,2099
Asturias,CNRM-CM6-1-HR,ssp585,2099-08-01,0.8526119114310886,2099
Asturias,CNRM-CM6-1-HR,ssp585,2099-09-01,0.7487575440066514,2099
Asturias,CNRM-CM6-1-HR,ssp585,2099-10-01,0.6716636668690028,2099
Asturias,EC-Earth3-CC,ssp585,2022-04-01,0.610583950617284,2022
Asturias,EC-Earth3-CC,ssp585,2022-05-01,0.7078981481481481,2022
Asturias,EC-Earth3-CC,ssp585,2022-06-01,0.7169907407407408,2022
Asturias,EC-Earth3-CC,ssp585,2022-07-01,0.6920395061728395,2022
Asturias,EC-Earth3-CC,ssp585,2022-08-01,0.7050475308641976,2022
Asturias,EC-Earth3-CC,ssp585,2022-09-01,0.6528697530864198,2022
Asturias,EC-Earth3-CC,ssp585,2022-10-01,0.7036876543209877,2022
Asturias,EC-Earth3-CC,ssp585,2099-04-01,0.5745547529280318,2099
Asturias,EC-Earth3-CC,ssp585,2099-05-01,0.6985757083597871,2099
Asturias,EC-Earth3-CC,ssp585,2099-06-01,0.864277538804693,2099
Asturias,EC-Earth3-CC,ssp585,2099-07-01,0.9574052222744054,2099
Asturias,EC-Earth3-CC,ssp585,2099-08-01,0.9539656029511462,2099
Asturias,EC-Earth3-CC,ssp585,2099-09-01,0.9697228825485718,2099
Asturias,EC-Earth3-CC,ssp585,2099-10-01,0.8507748921768892,2099
Calabria,AWI-CM-1-1-MR,ssp585,2022-04-01,0.5922648148148149,2022
Calabria,AWI-CM-1-1-MR,ssp585,2022-05-01,0.6341808641975308,2022
Calabria,AWI-CM-1-1-MR,ssp585,2022-06-01,0.5867944444444445,2022
Calabria,AWI-CM-1-1-MR,ssp585,2022-07-01,0.568925925925926,2022
Calabria,AWI-CM-1-1-MR,ssp585,2022-08-01,0.6775919753086419,2022
Calabria,AWI-CM-1-1-MR,ssp585,2022-09-01,0.6834185185185185,2022
Calabria,AWI-CM-1-1-MR,ssp585,2022-10-01,0.6235654320987655,2022
Calabria,AWI-CM-1-1-MR,ssp585,2099-04-01,0.5544815272670859,2099
Calabria,AWI-CM-1-1-MR,ssp585,2099-05-01,0.6002408550163669,2099
Calabria,AWI-CM-1-1-MR,ssp585,2099-06-01,0.6708014696557476,2099
Calabria,AWI-CM-1-1-MR,ssp585,2099-07-01,0.7151718775849609,2099
Calabria,AWI-CM-1-1-MR,ssp585,2099-08-01,0.7411510452784247,2099
Calabria,AWI-CM-1-1-MR,ssp585,2099-09-01,0.6991289543764775,2099
Calabria,AWI-CM-1-1-MR,ssp585,2099-10-01,0.6214958168892225,2099
Calabria,CNRM-CM6-1-HR,ssp585,2022-04-01,0.5922648148148149,2022
Calabria,CNRM-CM6-1-HR,ssp585,2022-05-01,0.6341808641975308,2022
Calabria,CNRM-CM6-1-HR,ssp585,2022-06-01,0.5867944444444445,2022
Calabria,CNRM-CM6-1-HR,ssp585,2022-07-01,0.568925925925926,2022
Calabria,CNRM-CM6-1-HR,ssp585,2022-08-01,0.6775919753086419,2022
Calabria,CNRM-CM6-1-HR,ssp585,2022-09-01,0.6834185185185185,2022
Calabria,CNRM-CM6-1-HR,ssp585,2022-10-01,0.6235654320987655,2022
Calabria,CNRM-CM6-1-HR,ssp585,2099-04-01,0.5353303754838501,2099
Calabria,CNRM-CM6-1-HR,ssp585,2099-05-01,0.5919365609599956,2099
Calabria,CNRM-CM6-1-HR,ssp585,2099-06-01,0.6309368489939299,2099
Calabria,CNRM-CM6-1-HR,ssp585,2099-07-01,0.6750257195313513,2099
Calabria,CNRM-CM6-1-HR,ssp585,2099-08-01,0.66478136128535,2099
Calabria,CNRM-CM6-1-HR,ssp585,2099-09-01,0.6304080939830716,2099
Calabria,CNRM-CM6-1-HR,ssp585,2099-10-01,0.6109383330864171,2099
Calabria,EC-Earth3-CC,ssp585,2022-04-01,0.5922648148148149,2022
Calabria,EC-Earth3-CC,ssp585,2022-05-01,0.6341808641975308,2022
Calabria,EC-Earth3-CC,ssp585,2022-06-01,0.5867944444444445,2022
Calabria,EC-Earth3-CC,ssp585,2022-07-01,0.568925925925926,2022
Calabria,EC-Earth3-CC,ssp585,2022-08-01,0.6775919753086419,2022
Calabria,EC-Earth3-CC,ssp585,2022-09-01,0.6834185185185185,2022
Calabria,EC-Earth3-CC,ssp585,2022-10-01,0.6235654320987655,2022
Calabria,EC-Earth3-CC,ssp585,2099-04-01,0.5791859562476873,2099
Calabria,EC-Earth3-CC,ssp585,2099-05-01,0.6175286334957437,2099
Calabria,EC-Earth3-CC,ssp585,2099-06-01,0.7102449518072262,2099
Calabria,EC-Earth3-CC,ssp585,2099-07-01,0.7548338222354358,2099
Calabria,EC-Earth3-CC,ssp585,2099-08-01,0.7512908264253141,2099
Calabria,EC-Earth3-CC,ssp585,2099-09-01,0.7027643208819613,2099
Calabria,EC-Earth3-CC,ssp585,2099-10-01,0.669308903375426,2099
