site,tasmin,date,pr
Havelaue,13.12354809376261,2008-07-01,56.50000084191561
Havelaue,12.968709387546104,2009-07-01,76.80000114440918
Havelaue,14.3177416154574,2010-07-01,27.400000408291817
Havelaue,12.889031969972196,2011-07-01,179.00000266730785
Havelaue,12.80161261708746,2012-07-01,78.8000011742115
Havelaue,13.260967445529756,2013-07-01,24.800000369548798
Havelaue,14.832580313627277,2014-07-01,88.40000131726265
Havelaue,12.659354555751047,2015-07-01,82.40000122785568
Havelaue,13.287096477203793,2016-07-01,37.500000558793545
Havelaue,12.97322551647742,2017-07-01,141.00000210106373
Havelaue,13.056773901706741,2018-07-01,36.0000005364418
Havelaue,13.134838416090895,2019-07-01,49.600000739097595
Havelaue,11.30387071508073,2020-07-01,58.400000870227814
Havelaue,14.506773869296715,2021-07-01,41.00000061094761
Havelaue,11.890644895513692,2022-07-01,41.50000061839819
Havelaue,12.097419084440316,2023-07-01,59.70000088959932
Havelaue,12.245483597259849,2000-08-01,42.200000628829
Havelaue,13.657096468933648,2001-08-01,53.200000792741776
Havelaue,14.589031931974235,2002-08-01,123.90000184625387
Havelaue,13.027096483015246,2003-08-01,17.900000266730785
Havelaue,12.538709397157353,2004-08-01,56.800000846385956
Havelaue,11.053548140030715,2005-08-01,38.500000573694706
Havelaue,12.104193277837288,2006-08-01,90.10000134259462
Havelaue,12.27354811276159,2007-08-01,77.50000115483999
Havelaue,12.72483842525511,2008-08-01,70.80000105500221
Havelaue,12.02225779579772,2009-08-01,27.200000405311584
Havelaue,13.36645131413975,2010-08-01,161.900002412498
Havelaue,12.812580358777796,2011-08-01,31.800000473856926
Havelaue,12.036128763229616,2012-08-01,20.60000030696392
Havelaue,12.272257790209785,2013-08-01,43.50000064820051
Havelaue,11.045483624081939,2014-08-01,47.60000070929527
Havelaue,13.52580614928757,2015-08-01,82.40000122785568
Havelaue,11.519999742507935,2016-08-01,30.70000045746565
Havelaue,12.330967466316876,2017-08-01,72.0000010728836
Havelaue,13.21290293047505,2018-08-01,58.00000086426735
Havelaue,13.041290031085092,2019-08-01,16.400000244379044
Havelaue,14.080322265925426,2020-08-01,34.00000050663948
Havelaue,12.11096747123426,2021-08-01,98.50000146776438
Havelaue,13.104193255485546,2022-08-01,23.100000344216824
Havelaue,13.365806152863849,2023-08-01,69.80000104010105
Havelaue,10.10266644085447,2000-09-01,66.80000099539757
Havelaue,9.565333119531472,2001-09-01,133.70000199228525
Havelaue,8.334333147046467,2002-09-01,43.00000064074993
Havelaue,8.625333140542109,2003-09-01,63.20000094175339
Havelaue,8.150999817810952,2004-09-01,31.900000475347042
Havelaue,9.110333129701514,2005-09-01,44.60000066459179
Havelaue,11.519999742507935,2006-09-01,12.600000187754631
Havelaue,9.422666456053655,2007-09-01,84.50000125914812
Havelaue,8.342666480193536,2008-09-01,47.70000071078539
Havelaue,8.79733313669761,2009-09-01,21.000000312924385
Havelaue,8.606333140966793,2010-09-01,97.80000145733356
Havelaue,9.567333119486769,2011-09-01,57.50000085681677
Havelaue,8.401666478874782,2012-09-01,29.60000044107437
Havelaue,8.683666472571591,2013-09-01,89.40000133216381
Havelaue,11.032999753393232,2014-09-01,31.600000470876694
Havelaue,8.539666475790243,2015-09-01,29.40000043809414
Havelaue,10.739333093290528,2016-09-01,23.70000035315752
Havelaue,8.913333134104809,2017-09-01,27.000000402331352
Havelaue,9.276333125991126,2018-09-01,18.80000028014183
Havelaue,8.792333136809368,2019-09-01,50.400000751018524
Havelaue,8.395666479008893,2020-09-01,66.60000099241734
Havelaue,10.572666430349152,2021-09-01,19.80000029504299
Havelaue,8.660333139759798,2022-09-01,54.90000081807375
Havelaue,10.778666425744692,2023-09-01,16.100000239908695
Havelaue,7.753225633153511,2000-10-01,42.400000631809235
Havelaue,8.98677399267833,2001-10-01,42.60000063478947
Havelaue,3.81806443078864,2002-10-01,98.6000014692545
Havelaue,0.9525806238694537,2003-10-01,28.200000420212746
Havelaue,5.249999882653356,2004-10-01,12.300000183284283
Havelaue,5.844193417759191,2005-10-01,34.400000512599945
Havelaue,8.331612716999746,2006-10-01,36.40000054240227
Havelaue,4.0432257160784735,2007-10-01,16.100000239908695
Havelaue,5.653870841368072,2008-10-01,64.80000096559525
Havelaue,4.533870866402022,2009-10-01,89.60000133514404
Havelaue,4.129354746411404,2010-10-01,16.20000024139881
Havelaue,4.87064505242292,2011-10-01,37.60000056028366
Havelaue,4.6122579614241275,2012-10-01,56.90000084787607
Havelaue,6.829999847337604,2013-10-01,79.10000117868185
Havelaue,8.445161101558517,2014-10-01,38.500000573694706
Havelaue,4.195161196553419,2015-10-01,70.20000104606152
Havelaue,5.581935359104987,2016-10-01,43.400000646710396
Havelaue,8.310322394894976,2017-10-01,66.60000099241734
Havelaue,4.888386987510227,2018-10-01,12.800000190734863
Havelaue,6.482580500264322,2019-10-01,59.30000088363886
Havelaue,7.422580479253685,2020-10-01,54.90000081807375
Havelaue,5.606451487589267,2021-10-01,46.90000069886446
Havelaue,7.420322414788027,2022-10-01,16.400000244379044
Havelaue,8.205483687560886,2023-10-01,85.6000012755394
Havelaue,3.189333262046178,2000-11-01,29.200000435113907
Havelaue,1.4156666350240508,2001-11-01,45.40000067651272
Havelaue,1.256333305252095,2002-11-01,89.40000133216381
Havelaue,3.317999925836921,2003-11-01,23.800000354647636
Havelaue,1.547666632073621,2004-11-01,49.40000073611736
Havelaue,0.8023333153997858,2005-11-01,34.900000520050526
Havelaue,3.5006665884206694,2006-11-01,38.000000566244125
Havelaue,1.3216666371251147,2007-11-01,48.300000719726086
Havelaue,2.954999933950603,2008-11-01,29.800000444054604
Havelaue,4.986999888531864,2009-11-01,75.80000112950802
Havelaue,2.415999945998192,2010-11-01,79.90000119060278
Havelaue,0.5723333205406864,2011-11-01,1.3000000193715096
Havelaue,2.2613332827885944,2012-11-01,29.60000044107437
Havelaue,2.4066666128734746,2013-11-01,65.70000097900629
Havelaue,3.9303332454835376,2014-11-01,8.00000011920929
Havelaue,4.2479999050498005,2015-11-01,98.6000014692545
Havelaue,0.20333332878847918,2016-11-01,37.60000056028366
Havelaue,2.8456666030610602,2017-11-01,57.300000853836536
Havelaue,1.4049999685958028,2018-11-01,11.000000163912773
Havelaue,2.758666605005662,2019-11-01,45.40000067651272
Havelaue,3.7119999170303344,2020-11-01,15.900000236928463
Havelaue,3.754333249417444,2021-11-01,45.500000678002834
Havelaue,2.17599995136261,2022-11-01,15.70000023394823
Havelaue,2.9233332679917416,2023-11-01,68.10000101476908
Havelaue,0.3432257987799183,2000-12-01,32.20000047981739
Havelaue,-1.958387053000831,2001-12-01,45.10000067204237
Havelaue,-4.286774097731517,2002-12-01,15.400000229477882
Havelaue,-0.5425806330336679,2003-12-01,37.70000056177378
Havelaue,-0.020322580190916217,2004-12-01,19.60000029206276
Havelaue,-1.4170967425189671,2005-12-01,44.60000066459179
Havelaue,3.2135483152683704,2006-12-01,33.100000493228436
Havelaue,0.16903225428635074,2007-12-01,33.100000493228436
Havelaue,-0.43483869995801677,2008-12-01,35.00000052154064
Havelaue,-2.64870961821608,2009-12-01,52.60000078380108
Havelaue,-7.3374191908346065,2010-12-01,54.500000812113285
Havelaue,2.203870918481581,2011-12-01,70.30000104755163
Havelaue,-1.9477418919484462,2012-12-01,57.700000859797
Havelaue,1.812903185284907,2013-12-01,42.60000063478947
Havelaue,-0.045483869951098196,2014-12-01,53.90000080317259
Havelaue,4.132903133428866,2015-12-01,40.600000604987144
Havelaue,0.5487096651547378,2016-12-01,46.10000068694353
Havelaue,1.2096773923164414,2017-12-01,39.60000059008598
Havelaue,2.407419301028694,2018-12-01,50.900000758469105
Havelaue,0.8445161101558516,2019-12-01,45.3000006750226
Havelaue,0.7087096615784592,2020-12-01,32.40000048279762
Havelaue,-0.5612903100348288,2021-12-01,42.400000631809235
Havelaue,-1.1541935225888607,2022-12-01,69.10000102967024
Havelaue,1.6735483496900527,2023-12-01,97.90000145882368
Konnovesi,-9.811333114032944,2000-01-01,25.80000038444996
Konnovesi,-7.018709520538969,2001-01-01,23.500000350177288
Konnovesi,-10.945806206955064,2002-01-01,61.10000091046095
Konnovesi,-19.80516084764273,2003-01-01,31.600000470876694
Konnovesi,-13.254193252132785,2004-01-01,23.600000351667404
Konnovesi,-6.417741792036161,2005-01-01,68.00000101327896
Konnovesi,-10.926773949315951,2006-01-01,15.900000236928463
Konnovesi,-10.331935252934214,2007-01-01,43.00000064074993
Konnovesi,-5.596451487812784,2008-01-01,54.40000081062317
Konnovesi,-10.97516104500861,2009-01-01,39.7000005915761
Konnovesi,-20.02967697165666,2010-01-01,17.600000262260437
Konnovesi,-12.02838682791879,2011-01-01,66.4000009894371
Konnovesi,-12.29838682188382,2012-01-01,50.70000075548887
Konnovesi,-10.421612670284606,2013-01-01,33.70000050216913
Konnovesi,-12.340967466093359,2014-01-01,11.400000169873238
Konnovesi,-9.93774171335803,2015-01-01,74.20000110566616
Konnovesi,-18.057418951223934,2016-01-01,51.00000075995922
Konnovesi,-8.561290131220895,2017-01-01,15.900000236928463
Konnovesi,-8.223870783924095,2018-01-01,42.400000631809235
Konnovesi,-15.328709334795994,2019-01-01,49.20000073313713
Konnovesi,-3.6629031439341846,2020-01-01,56.20000083744526
Konnovesi,-9.902580423821364,2021-01-01,63.000000938773155
Konnovesi,-10.448386863234543,2022-01-01,47.300000704824924
Konnovesi,-6.042903090737039,2023-01-01,52.60000078380108
Konnovesi,-9.04241359098975,2000-02-01,18.700000278651714
Konnovesi,-15.094999662600458,2001-02-01,52.90000078827143
Konnovesi,-7.112856983872397,2002-02-01,46.000000685453415
Konnovesi,-12.184285441945706,2003-02-01,10.30000015348196
Konnovesi,-11.242413541815917,2004-02-01,40.70000060647726
Konnovesi,-12.152856871219617,2005-02-01,9.80000014603138
Konnovesi,-16.00571392795869,2006-02-01,12.300000183284283
Konnovesi,-19.66785670324628,2007-02-01,25.400000378489494
Konnovesi,-6.233103308955143,2008-02-01,42.60000063478947
Konnovesi,-11.3046426044644,2009-02-01,28.000000417232513
Konnovesi,-16.48785677432482,2010-02-01,53.40000079572201
Konnovesi,-20.539999540895224,2011-02-01,18.0000002682209
Konnovesi,-15.297241037390355,2012-02-01,37.80000056326389
Konnovesi,-6.359285572144602,2013-02-01,21.40000031888485
Konnovesi,-2.6978570825553367,2014-02-01,25.400000378489494
Konnovesi,-5.202499883715063,2015-02-01,28.60000042617321
Konnovesi,-5.7693102158734515,2016-02-01,74.50000111013651
Konnovesi,-10.202142629107195,2017-02-01,40.80000060796738
Konnovesi,-15.005356807461274,2018-02-01,12.800000190734863
Konnovesi,-7.681785542584423,2019-02-01,43.700000651180744
Konnovesi,-5.631034356895192,2020-02-01,41.50000061839819
Konnovesi,-14.701428242826037,2021-02-01,57.600000858306885
Konnovesi,-8.639642664031792,2022-02-01,70.30000104755163
Konnovesi,-9.423928360787354,2023-02-01,24.800000369548798
Konnovesi,-8.067419174517836,2000-03-01,39.1000005826354
Konnovesi,-12.677096490838355,2001-03-01,26.00000038743019
Konnovesi,-7.840644986038247,2002-03-01,23.70000035315752
Konnovesi,-5.540967618085204,2003-03-01,10.30000015348196
Konnovesi,-6.925806296809066,2004-03-01,40.600000604987144
Konnovesi,-14.453870644672744,2005-03-01,5.900000087916851
Konnovesi,-15.23548353042814,2006-03-01,30.800000458955765
Konnovesi,-2.763548325326654,2007-03-01,20.700000308454037
Konnovesi,-6.953225651034905,2008-03-01,51.00000075995922
Konnovesi,-6.903225652152492,2009-03-01,19.400000289082527
Konnovesi,-9.883548166182253,2010-03-01,55.2000008225441
Konnovesi,-8.733225611248805,2011-03-01,27.3000004068017
Konnovesi,-5.915806319384325,2012-03-01,33.100000493228436
Konnovesi,-16.393225440034463,2013-03-01,20.60000030696392
Konnovesi,-3.003225739324285,2014-03-01,27.500000409781933
Konnovesi,-4.444516029689582,2015-03-01,48.10000071674585
Konnovesi,-5.305806333018888,2016-03-01,15.300000227987766
Konnovesi,-5.269354720930418,2017-03-01,33.900000505149364
Konnovesi,-12.597419073264446,2018-03-01,37.80000056326389
Konnovesi,-6.526128886387713,2019-03-01,29.10000043362379
Konnovesi,-5.161935368492719,2020-03-01,36.90000054985285
Konnovesi,-7.815161115640113,2021-03-01,23.400000348687172
Konnovesi,-6.687419205363239,2022-03-01,17.30000025779009
Konnovesi,-9.83677397367935,2023-03-01,47.90000071376562
Konnovesi,-0.6133333196242651,2000-04-01,33.80000050365925
Konnovesi,0.10899999756366015,2001-04-01,32.30000048130751
Konnovesi,-2.17599995136261,2002-04-01,13.700000204145908
Konnovesi,-4.0763332422201835,2003-04-01,27.000000402331352
Konnovesi,-3.476333255631228,2004-04-01,13.000000193715096
Konnovesi,-2.3353332811345657,2005-04-01,16.20000024139881
Konnovesi,-1.1723333071296413,2006-04-01,43.60000064969063
Konnovesi,-1.4593333007146916,2007-04-01,25.200000375509262
Konnovesi,-0.8479999810457229,2008-04-01,44.40000066161156
Konnovesi,-2.1266666191319623,2009-04-01,28.10000041872263
Konnovesi,-0.47666665601233643,2010-04-01,35.400000527501106
Konnovesi,-0.3186666595439116,2011-04-01,18.900000281631947
Konnovesi,-2.877999935671687,2012-04-01,41.80000062286854
Konnovesi,-3.477999922260642,2013-04-01,27.60000041127205
Konnovesi,-1.7576666273797552,2014-04-01,13.600000202655792
Konnovesi,-0.1459999967366457,2015-04-01,42.200000628829
Konnovesi,-0.7963333155338963,2016-04-01,54.30000080913305
Konnovesi,-3.5096665882195035,2017-04-01,53.60000079870224
Konnovesi,-2.1336666189755005,2018-04-01,32.20000047981739
Konnovesi,-1.885999957844615,2019-04-01,21.90000032633543
Konnovesi,-2.8129999371245504,2020-04-01,23.20000034570694
Konnovesi,-1.8349999589845538,2021-04-01,34.20000050961971
Konnovesi,-3.8076665815586845,2022-04-01,49.70000074058771
Konnovesi,-3.6539999183267353,2023-04-01,32.00000047683716
Konnovesi,2.8338709043999835,2000-05-01,19.60000029206276
Konnovesi,2.109354791561923,2001-05-01,51.900000773370266
Konnovesi,3.148709607040209,2002-05-01,32.30000048130751
Konnovesi,4.324838613009741,2003-05-01,89.40000133216381
Konnovesi,3.3783870212613576,2004-05-01,45.80000068247318
Konnovesi,3.363225731277658,2005-05-01,66.4000009894371
Konnovesi,2.504193492414009,2006-05-01,38.10000056773424
Konnovesi,4.437419255654658,2007-05-01,41.900000624358654
Konnovesi,1.8358064105794314,2008-05-01,19.900000296533108
Konnovesi,3.431612826523281,2009-05-01,25.50000037997961
Konnovesi,5.665483744334309,2010-05-01,65.70000097900629
Konnovesi,2.9358063859925156,2011-05-01,45.500000678002834
Konnovesi,3.3599999248981476,2012-05-01,61.10000091046095
Konnovesi,5.85612890136338,2013-05-01,22.300000332295895
Konnovesi,3.8954837838968923,2014-05-01,109.30000162869692
Konnovesi,3.9522579761762775,2015-05-01,56.00000083446503
Konnovesi,5.507419231738294,2016-05-01,20.300000302493572
Konnovesi,0.7535483702536552,2017-05-01,16.20000024139881
Konnovesi,5.357741815729007,2018-05-01,24.600000366568565
Konnovesi,3.7448386259737516,2019-05-01,85.10000126808882
Konnovesi,0.765161273219893,2020-05-01,30.800000458955765
Konnovesi,3.9858063625231868,2021-05-01,79.10000117868185
Konnovesi,2.785806389345277,2022-05-01,38.60000057518482
Konnovesi,3.292580571566378,2023-05-01,32.50000048428774
Konnovesi,8.43266647818188,2000-06-01,83.30000124126673
Konnovesi,7.7383331603681045,2001-06-01,88.40000131726265
Konnovesi,9.148999795503915,2002-06-01,102.60000152885914
Konnovesi,6.4646665221701065,2003-06-01,84.30000125616789
Konnovesi,6.476999855227769,2004-06-01,73.8000010997057
Konnovesi,8.283999814838172,2005-06-01,87.40000130236149
Konnovesi,8.825999802723526,2006-06-01,35.200000524520874
Konnovesi,6.94699984472245,2007-06-01,56.00000083446503
Konnovesi,6.9223331786071265,2008-06-01,106.90000159293413
Konnovesi,7.146333173600336,2009-06-01,37.90000056475401
Konnovesi,6.865333179881175,2010-06-01,62.200000926852226
Konnovesi,10.064666441703837,2011-06-01,82.80000123381615
Konnovesi,7.574999830685556,2012-06-01,88.40000131726265
Konnovesi,11.44799974411726,2013-06-01,79.50000118464231
Konnovesi,7.230999838374555,2014-06-01,36.0000005364418
Konnovesi,7.7916664925093455,2015-06-01,88.30000131577253
Konnovesi,8.675999806076288,2016-06-01,53.80000080168247
Konnovesi,6.970999844186008,2017-06-01,55.000000819563866
Konnovesi,7.650999828986824,2018-06-01,74.80000111460686
Konnovesi,9.967999777197837,2019-06-01,41.900000624358654
Konnovesi,11.066999752633274,2020-06-01,86.70000129193068
Konnovesi,11.591666407572726,2021-06-01,37.000000551342964
Konnovesi,10.294999769888818,2022-06-01,71.50000106543303
Konnovesi,8.223666482853393,2023-06-01,54.000000804662704
Konnovesi,11.587741676477656,2000-07-01,91.90000136941671
Konnovesi,12.974838419667174,2001-07-01,50.50000075250864
Konnovesi,12.85096745469397,2002-07-01,62.60000093281269
Konnovesi,14.346451292235043,2003-07-01,82.70000123232603
Konnovesi,11.061612655979491,2004-07-01,187.4000027924776
Konnovesi,11.30967716656385,2005-07-01,92.20000137388706
Konnovesi,9.63999978452921,2006-07-01,28.90000043064356
Konnovesi,11.860322315546293,2007-07-01,129.40000192821026
Konnovesi,9.517741722745761,2008-07-01,96.60000143945217
Konnovesi,11.265806199802507,2009-07-01,70.1000010445714
Konnovesi,15.158064177319888,2010-07-01,43.60000064969063
Konnovesi,13.610967437706647,2011-07-01,103.90000154823065
Konnovesi,11.627096514307684,2012-07-01,109.10000162571669
Konnovesi,10.842257822172776,2013-07-01,79.20000118017197
Konnovesi,12.57741907371148,2014-07-01,64.90000096708536
Konnovesi,10.28806428617287,2015-07-01,89.90000133961439
Konnovesi,12.809999713674188,2016-07-01,124.7000018581748
Konnovesi,9.559677205679398,2017-07-01,85.70000127702951
Konnovesi,14.015806138335217,2018-07-01,30.100000448524952
Konnovesi,9.413548176687572,2019-07-01,24.300000362098217
Konnovesi,10.306773963174031,2020-07-01,108.40000161528587
Konnovesi,13.42483840960889,2021-07-01,31.500000469386578
Konnovesi,12.299031983159724,2022-07-01,105.5000015720725
Konnovesi,11.666773932775662,2023-07-01,144.5000021532178
Konnovesi,8.705161095747064,2000-08-01,55.70000082999468
Konnovesi,8.315806265740145,2001-08-01,29.60000044107437
Konnovesi,10.126128805921443,2002-08-01,77.30000115185976
Konnovesi,11.231290071541745,2003-08-01,102.80000153183937
Konnovesi,10.297419124673452,2004-08-01,51.700000770390034
Konnovesi,10.940322336109896,2005-08-01,91.00000135600567
Konnovesi,10.692580406163488,2006-08-01,21.500000320374966
Konnovesi,10.537096538671083,2007-08-01,82.10000122338533
Konnovesi,9.243225599849417,2008-08-01,120.50000179558992
Konnovesi,10.037741711122855,2009-08-01,60.400000900030136
Konnovesi,10.866128789381154,2010-08-01,87.20000129938126
Konnovesi,10.851290080035406,2011-08-01,99.00000147521496
Konnovesi,9.579354624594412,2012-08-01,54.000000804662704
Konnovesi,10.251612674084402,2013-08-01,73.90000110119581
Konnovesi,10.875483627881735,2014-08-01,76.40000113844872
Konnovesi,9.687419138308014,2015-08-01,45.80000068247318
Konnovesi,10.297096544035501,2016-08-01,76.70000114291906
Konnovesi,9.740322362931986,2017-08-01,85.70000127702951
Konnovesi,11.354838455876996,2018-08-01,45.10000067204237
Konnovesi,9.452903014517599,2019-08-01,49.100000731647015
Konnovesi,9.481290110657293,2020-08-01,28.400000423192978
Konnovesi,9.917419133167114,2021-08-01,153.2000022828579
Konnovesi,11.740967479504404,2022-08-01,50.70000075548887
Konnovesi,12.109031987406555,2023-08-01,92.10000137239695
Konnovesi,2.6256666079784434,2000-09-01,18.500000275671482
Konnovesi,6.099666530328492,2001-09-01,34.50000051409006
Konnovesi,4.036666576440136,2002-09-01,31.70000047236681
Konnovesi,4.8699998911470175,2003-09-01,25.600000381469727
Konnovesi,7.400999834574759,2004-09-01,97.4000014513731
Konnovesi,4.977666555407146,2005-09-01,25.50000037997961
Konnovesi,7.435999833792448,2006-09-01,61.30000091344118
Konnovesi,4.719333227848013,2007-09-01,73.10000108927488
Konnovesi,3.1836665955061716,2008-09-01,28.90000043064356
Konnovesi,6.556999853439629,2009-09-01,21.600000321865082
Konnovesi,5.8739998687058685,2010-09-01,60.50000090152025
Konnovesi,7.901999823376537,2011-09-01,107.50000160187483
Konnovesi,6.118333196577926,2012-09-01,95.00000141561031
Konnovesi,6.642999851517379,2013-09-01,57.20000085234642
Konnovesi,5.09666655274729,2014-09-01,20.700000308454037
Konnovesi,7.01599984318018,2015-09-01,60.00000089406967
Konnovesi,6.023333198701342,2016-09-01,51.10000076144934
Konnovesi,6.157333195706209,2017-09-01,58.400000870227814
Konnovesi,7.399666501271228,2018-09-01,56.40000084042549
Konnovesi,5.0156665545577805,2019-09-01,81.20000120997429
Konnovesi,6.414333189961811,2020-09-01,105.30000156909227
Konnovesi,3.7466665829221406,2021-09-01,45.3000006750226
Konnovesi,4.475333233301838,2022-09-01,27.900000415742397
Konnovesi,9.442333122280736,2023-09-01,92.00000137090683
Konnovesi,4.773548280399654,2000-10-01,70.20000104606152
Konnovesi,2.743548325773689,2001-10-01,85.70000127702951
Konnovesi,-4.089354747305474,2002-10-01,8.200000122189522
Konnovesi,0.3267741862444147,2003-10-01,70.20000104606152
Konnovesi,-0.158064512596015,2004-10-01,42.50000063329935
Konnovesi,1.8477418941836203,2005-10-01,29.800000444054604
Konnovesi,2.4261289780298547,2006-10-01,117.10000174492598
Konnovesi,3.129677349401097,2007-10-01,36.30000054091215
Konnovesi,2.7093547781508778,2008-10-01,108.30000161379576
Konnovesi,-2.3174193030403507,2009-10-01,47.800000712275505
Konnovesi,0.6374193405912768,2010-10-01,45.200000673532486
Konnovesi,2.2525805948121893,2011-10-01,48.800000727176666
Konnovesi,1.5654838359764507,2012-10-01,97.80000145733356
Konnovesi,0.8861290124515372,2013-10-01,72.0000010728836
Konnovesi,-0.3464516051594288,2014-10-01,69.00000102818012
Konnovesi,0.2299999948590994,2015-10-01,22.000000327825546
Konnovesi,0.5232257947566048,2016-10-01,26.700000397861004
Konnovesi,1.9870967297784743,2017-10-01,61.00000090897083
Konnovesi,0.6783870816110603,2018-10-01,31.20000046491623
Konnovesi,-0.30193547712218377,2019-10-01,84.90000126510859
Konnovesi,3.432580568437134,2020-10-01,64.10000095516443
Konnovesi,3.7732257221134438,2021-10-01,100.70000150054693
Konnovesi,2.7903225182765916,2022-10-01,66.90000099688768
Konnovesi,-1.8351612493035294,2023-10-01,65.60000097751617
Konnovesi,-0.11233333082248767,2000-11-01,69.10000102967024
Konnovesi,-5.828333203059931,2001-11-01,21.200000315904617
Konnovesi,-9.160333128583927,2002-11-01,62.30000092834234
Konnovesi,-1.19033330672731,2003-11-01,46.800000697374344
Konnovesi,-5.162999884597957,2004-11-01,30.90000046044588
Konnovesi,1.1533333075543244,2005-11-01,65.30000097304583
Konnovesi,-3.104666597271959,2006-11-01,39.50000058859587
Konnovesi,-3.7389999164268373,2007-11-01,27.900000415742397
Konnovesi,-2.346666614214579,2008-11-01,85.6000012755394
Konnovesi,-1.2919999711215495,2009-11-01,47.40000070631504
Konnovesi,-6.915333178763588,2010-11-01,49.50000073760748
Konnovesi,-0.8373333146174748,2011-11-01,22.500000335276127
Konnovesi,-0.7423333167408903,2012-11-01,41.600000619888306
Konnovesi,-1.9796666224176684,2013-11-01,85.80000127851963
Konnovesi,-1.683666629033784,2014-11-01,44.00000065565109
Konnovesi,0.9289999792352319,2015-11-01,63.20000094175339
Konnovesi,-5.003999888151884,2016-11-01,62.60000093281269
Konnovesi,-1.3056666374827424,2017-11-01,60.200000897049904
Konnovesi,-1.3556666363651553,2018-11-01,23.20000034570694
Konnovesi,-2.8649999359622598,2019-11-01,97.50000145286322
Konnovesi,0.20899999532848595,2020-11-01,53.80000080168247
Konnovesi,-2.8539999362081288,2021-11-01,52.30000077933073
Konnovesi,-1.772999960370362,2022-11-01,49.20000073313713
Konnovesi,-5.743666538285712,2023-11-01,51.400000765919685
Konnovesi,-4.152903132981831,2000-12-01,52.80000078678131
Konnovesi,-14.511289998228031,2001-12-01,34.50000051409006
Konnovesi,-15.837741581482753,2002-12-01,17.600000262260437
Konnovesi,-7.9158062746808415,2003-12-01,44.00000065565109
Konnovesi,-7.1651611301687455,2004-12-01,63.800000950694084
Konnovesi,-9.71999978274107,2005-12-01,43.60000064969063
Konnovesi,-1.8222580237854873,2006-12-01,59.30000088363886
Konnovesi,-2.2093547893267487,2007-12-01,26.900000400841236
Konnovesi,-3.565483791272967,2008-12-01,57.700000859797
Konnovesi,-12.027419086004938,2009-12-01,36.6000005453825
Konnovesi,-17.674515733976037,2010-12-01,29.500000439584255
Konnovesi,-1.8093547982674452,2011-12-01,75.00000111758709
Konnovesi,-15.136128693939217,2012-12-01,53.40000079572201
Konnovesi,-4.219677325037699,2013-12-01,68.10000101476908
Konnovesi,-5.631612777349449,2014-12-01,49.600000739097595
Konnovesi,-2.6838709077527447,2015-12-01,69.5000010356307
Konnovesi,-6.341935342117663,2016-12-01,30.100000448524952
Konnovesi,-2.9616128370285995,2017-12-01,112.40000167489052
Konnovesi,-6.632257916273609,2018-12-01,27.10000040382147
Konnovesi,-3.6438708862950726,2019-12-01,57.700000859797
Konnovesi,-2.965161224046061,2020-12-01,57.90000086277723
Konnovesi,-13.160322286489029,2021-12-01,16.00000023841858
Konnovesi,-8.218386913078927,2022-12-01,57.700000859797
Konnovesi,-10.828709435378832,2023-12-01,37.30000055581331
Le Quartier,-1.2369999723508953,2000-01-01,13.90000020712614
Le Quartier,1.5312902883536392,2001-01-01,55.70000082999468
Le Quartier,0.9925806229753841,2002-01-01,17.80000026524067
Le Quartier,-2.478709622015876,2003-01-01,66.4000009894371
Le Quartier,0.2622580586542045,2004-01-01,136.60000203549862
Le Quartier,-0.5593548262071225,2005-01-01,72.90000108629465
Le Quartier,-1.049354815254769,2006-01-01,42.900000639259815
Le Quartier,1.5374193204747093,2007-01-01,55.300000824034214
Le Quartier,1.4829031926609817,2008-01-01,51.900000773370266
Le Quartier,-2.5132257502766384,2009-01-01,42.30000063031912
Le Quartier,-2.982257997857467,2010-01-01,45.500000678002834
Le Quartier,-0.7093548228543612,2011-01-01,13.40000019967556
Le Quartier,0.9764515910778315,2012-01-01,55.90000083297491
Le Quartier,-0.7225806290103544,2013-01-01,69.5000010356307
Le Quartier,2.5961289742300586,2014-01-01,66.00000098347664
Le Quartier,0.3083870898812048,2015-01-01,54.500000812113285
Le Quartier,2.2154838214478185,2016-01-01,99.50000148266554
Le Quartier,-3.2341934760972375,2017-01-01,36.500000543892384
Le Quartier,3.438387019920253,2018-01-01,107.80000160634518
Le Quartier,-1.175161264055679,2019-01-01,38.60000057518482
Le Quartier,1.9712902785188728,2020-01-01,32.80000048875809
Le Quartier,-0.9187096568845934,2021-01-01,77.50000115483999
Le Quartier,-1.953548343431565,2022-01-01,25.80000038444996
Le Quartier,0.8125806269986976,2023-01-01,46.30000068992376
Le Quartier,1.8862068543917145,2000-02-01,65.8000009804964
Le Quartier,0.38928570558450054,2001-02-01,23.20000034570694
Le Quartier,2.767857080990715,2002-02-01,56.20000083744526
Le Quartier,-1.7978571026719041,2003-02-01,46.000000685453415
Le Quartier,-0.24068964979258076,2004-02-01,33.900000505149364
Le Quartier,-3.1067856448436424,2005-02-01,45.000000670552254
Le Quartier,-1.8632142440682011,2006-02-01,37.30000055581331
Le Quartier,2.799999937415123,2007-02-01,62.200000926852226
Le Quartier,1.3648275557006229,2008-02-01,19.80000029504299
Le Quartier,-1.0271428341844253,2009-02-01,28.90000043064356
Le Quartier,-1.4982142522265869,2010-02-01,57.300000853836536
Le Quartier,0.9164285509447966,2011-02-01,30.300000451505184
